transaction_id,product_id,warehouse_id,supplier_id,transaction_type,quantity,unit_price,total_price,transaction_timestamp,channel,reference_id
T9418,P1074,W103,,IN,36,38050.78,1369828.08,2026-01-29 19:38:53.285462,internal,REF7866
T9419,P1242,W102,,TRANSFER,34,20517.61,697598.74,2025-06-01 12:32:57.442596,online,REF6686
T9420,P1281,W106,S212,OUT,55,42657.42,2346158.1,2026-01-05 05:55:38.499370,online,REF7966
T9421,P1199,W102,S210,IN,78,1914.8,149354.4,2025-08-26 13:27:06.396767,online,REF5453
T9422,P1244,W105,S214,RETURN,100,40674.9,4067490.0,2025-06-28 12:11:20.638610,offline,REF1572
T9423,P1390,W100,,TRANSFER,44,34957.52,1538130.88,2025-06-27 14:48:07.550872,offline,REF4273
T9424,P1367,W101,S218,IN,2,11983.03,23966.06,2025-06-27 19:51:50.149819,internal,REF6545
T9425,P1126,W109,S200,IN,14,18845.86,263842.04000000004,2025-07-25 04:19:51.479650,online,REF1600
T9426,P1238,W100,,IN,25,37355.25,933881.25,2025-05-28 03:02:13.515418,offline,REF9195
T9427,P1126,W107,,IN,20,47327.18,946543.6,2025-12-22 07:32:14.060984,internal,REF6661
T9428,P1352,W108,S213,OUT,74,16059.79,1188424.46,2025-12-01 13:20:17.985731,online,REF6839
T9429,P1405,W102,S205,IN,24,42129.78,1011114.72,2026-03-03 07:33:16.749981,online,REF6767
T9430,P1328,W109,S217,OUT,92,49005.51,4508506.92,2025-08-03 00:10:26.740214,online,REF8392
T9431,P1174,W107,S209,TRANSFER,68,41330.76,2810491.68,2026-04-04 21:01:47.667335,internal,REF2070
T9432,P1318,W108,,RETURN,41,39570.96,1622409.3599999999,2026-03-02 07:13:44.313513,online,REF8409
T9433,P1443,W102,,INVALID,69,43941.16,3031940.04,2026-03-29 03:34:41.130777,offline,REF6833
T9434,P1486,W107,S211,RETURN,89,15316.08,1363131.1199999999,2025-11-25 04:17:57.187958,offline,REF8110
T9435,P1364,W104,,INVALID,42,27445.57,1152713.94,2025-12-24 10:43:53.255087,offline,REF1463
T9436,P1082,W106,S200,IN,23,19477.42,447980.66,2025-09-16 03:38:03.612504,online,REF2988
T9437,P1173,W104,S219,INVALID,95,20361.66,1934357.7,2025-12-08 22:45:36.790683,offline,REF5932
T9438,P1274,W100,S200,INVALID,47,35856.66,1685263.0200000003,2025-11-11 04:03:38.758124,online,REF9083
T9439,P1096,W107,S217,IN,88,11466.44,1009046.7200000001,2026-01-19 11:19:27.931809,offline,REF7972
T9440,P1230,W104,S207,RETURN,92,32594.32,2998677.44,2025-07-19 12:54:26.803342,internal,REF9631
T9441,P1435,W107,S209,RETURN,9,648.65,5837.849999999999,2025-11-09 12:08:47.227399,offline,REF7275
T9442,P1334,W109,S216,INVALID,65,10018.56,651206.4,2026-01-07 06:01:39.773149,online,REF3437
T9443,P1333,W100,S211,OUT,29,16816.29,487672.41000000003,2026-03-01 08:12:50.484228,online,REF6884
T9444,P1350,W104,S210,INVALID,85,18693.14,1588916.9,2026-01-28 17:27:08.302933,internal,REF4677
T9445,P1221,W100,,TRANSFER,35,1935.09,67728.15,2026-02-13 06:09:51.808686,internal,REF1471
T9446,P1072,W106,S215,RETURN,40,33027.85,1321114.0,2025-09-14 15:04:58.281216,internal,REF8831
T9447,P1013,W103,,IN,73,40749.78,2974733.94,2025-11-21 04:27:39.528623,offline,REF7148
T9448,P1337,W109,,IN,87,36059.18,3137148.66,2026-03-13 11:46:55.025011,online,REF3722
T9449,P1003,W107,,INVALID,60,17440.83,1046449.8,2026-03-07 22:44:38.893577,internal,REF4826
T9450,P1332,W106,S207,INVALID,53,1264.87,67038.11,2026-01-23 07:33:24.939711,offline,REF1767
T9451,P1459,W106,S216,IN,28,10267.99,287503.72,2025-11-18 18:37:09.428571,internal,REF4840
T9452,P1044,W106,S200,TRANSFER,48,31448.25,1509516.0,2025-07-09 15:33:52.247093,online,REF3191
T9453,P1043,W103,,TRANSFER,27,32948.37,889605.9900000001,2025-07-01 06:30:57.290917,offline,REF4303
T9454,P1181,W105,S209,INVALID,92,9958.23,916157.1599999999,2025-08-14 19:15:36.051404,internal,REF9387
T9455,P1118,W109,S211,IN,19,21353.47,405715.93000000005,2026-02-15 08:06:16.021410,internal,REF8661
T9456,P1399,W100,,RETURN,91,18075.06,1644830.4600000002,2025-05-03 06:47:38.120499,internal,REF7431
T9457,P1427,W101,,RETURN,93,3612.49,335961.57,2026-03-29 07:01:24.347979,online,REF7544
T9458,P1393,W102,,IN,2,29595.01,59190.02,2025-09-05 12:46:30.478077,online,REF4503
T9459,P1124,W102,S209,INVALID,49,33128.07,1623275.43,2025-11-02 08:29:27.881412,internal,REF7841
T9460,P1342,W100,S201,RETURN,85,3667.23,311714.55,2025-04-22 11:12:43.904864,offline,REF9571
T9461,P1205,W109,S209,INVALID,38,33107.56,1258087.2799999998,2026-03-01 12:32:51.153483,online,REF4594
T9462,P1481,W109,,INVALID,52,24520.22,1275051.44,2025-07-29 10:10:59.622226,online,REF8459
T9463,P1165,W108,S218,RETURN,48,2921.73,140243.04,2025-07-27 01:48:06.864293,online,REF1191
T9464,P1022,W106,,IN,22,5136.82,113010.04,2026-01-16 13:52:39.091983,online,REF2773
T9465,P1387,W100,,TRANSFER,16,7683.95,122943.2,2026-03-02 19:41:58.575811,offline,REF6897
T9466,P1197,W104,S215,RETURN,11,19554.3,215097.3,2025-04-22 03:40:33.264586,offline,REF2314
T9467,P1405,W100,S218,INVALID,44,21534.81,947531.64,2025-06-22 00:55:10.337629,online,REF9732
T9468,P1277,W109,S205,RETURN,2,34389.27,68778.54,2025-11-14 01:58:23.890273,internal,REF6888
T9469,P1392,W103,S216,TRANSFER,41,34876.84,1429950.44,2025-08-08 07:41:47.788292,offline,REF7706
T9470,P1208,W102,S200,OUT,68,9716.4,660715.2,2025-08-19 23:47:41.047887,internal,REF9175
T9471,P1479,W107,S208,IN,52,15181.05,789414.6,2026-01-15 11:45:20.579126,offline,REF6305
T9472,P1128,W106,S207,OUT,57,18781.25,1070531.25,2025-08-27 03:03:32.160452,online,REF2842
T9473,P1447,W104,S204,INVALID,83,27440.21,2277537.4299999997,2026-01-21 02:28:46.921416,internal,REF5599
T9474,P1392,W103,S207,IN,10,11814.03,118140.3,2025-07-12 04:45:51.478479,internal,REF5356
T9475,P1305,W102,,OUT,88,21961.15,1932581.2000000002,2026-03-30 05:46:32.053034,online,REF6369
T9476,P1061,W108,S207,INVALID,83,46017.11,3819420.13,2025-09-14 16:22:22.455166,internal,REF7448
T9477,P1438,W109,,RETURN,41,28166.38,1154821.58,2026-02-24 04:57:14.399675,offline,REF8426
T9478,P1027,W109,S217,OUT,66,43443.28,2867256.48,2025-05-20 06:35:53.342364,internal,REF5311
T9479,P1479,W102,S203,INVALID,86,29059.78,2499141.08,2026-02-20 05:18:28.018992,online,REF1234
T9480,P1219,W101,S202,TRANSFER,29,38318.88,1111247.52,2025-06-01 01:25:47.208089,online,REF2287
T9481,P1072,W101,S201,RETURN,10,20767.67,207676.69999999998,2026-03-11 20:59:26.523117,online,REF7211
T9482,P1496,W107,S217,IN,33,40281.9,1329302.7,2026-03-12 21:04:11.158397,offline,REF3473
T9483,P1341,W106,,OUT,40,40068.38,1602735.2,2026-03-18 00:40:41.885005,online,REF8577
T9484,P1197,W104,S210,INVALID,3,29150.86,87452.58,2025-06-18 23:59:36.953207,offline,REF8166
T9485,P1055,W105,S202,RETURN,59,25427.2,1500204.8,2025-11-03 03:42:06.277931,offline,REF7367
T9486,P1396,W100,S217,INVALID,26,11701.53,304239.78,2025-05-12 21:06:08.348861,online,REF2549
T9487,P1281,W108,S210,IN,64,41683.99,2667775.36,2025-07-24 03:03:18.147331,online,REF9864
T9488,P1150,W100,,INVALID,92,46494.76,4277517.92,2025-07-17 02:24:45.952465,internal,REF6065
T9489,P1296,W108,,INVALID,35,38185.18,1336481.3,2025-11-19 02:51:11.955370,online,REF2903
T9490,P1039,W105,,OUT,13,19598.41,254779.33,2025-07-10 06:21:18.134821,offline,REF4980
T9491,P1118,W103,S211,RETURN,25,10518.41,262960.25,2026-02-10 04:38:19.130888,offline,REF2670
T9492,P1425,W101,S214,RETURN,88,7548.65,664281.2,2025-11-21 16:43:10.470068,internal,REF1558
T9493,P1420,W102,S200,OUT,50,15275.58,763779.0,2025-07-23 00:47:40.282286,offline,REF8044
T9494,P1010,W108,S211,TRANSFER,29,12751.62,369796.98000000004,2025-12-31 10:34:08.388032,offline,REF2069
T9495,P1194,W109,S201,RETURN,20,38365.36,767307.2,2025-04-30 21:20:59.858612,online,REF8872
T9496,P1128,W107,,TRANSFER,73,48442.32,3536289.36,2026-04-09 11:01:43.710387,online,REF1486
T9497,P1171,W105,S213,OUT,63,4952.14,311984.82,2025-12-22 23:49:15.716893,internal,REF8616
T9498,P1093,W102,,TRANSFER,85,25798.06,2192835.1,2025-10-25 22:12:44.579611,offline,REF8894
T9499,P1482,W108,S207,INVALID,13,23124.98,300624.74,2026-02-23 05:06:15.634145,online,REF5931
T9500,P1383,W105,S204,RETURN,66,5552.68,366476.88,2025-09-30 18:27:02.366867,online,REF5754
T9501,P1036,W101,S200,INVALID,53,26721.0,1416213.0,2026-02-21 20:59:48.316819,online,REF1510
T9502,P1167,W103,S214,RETURN,67,25321.06,1696511.02,2026-03-09 12:42:14.067573,offline,REF1781
T9503,P1481,W100,,TRANSFER,83,20746.71,1721976.93,2025-05-25 02:11:24.397377,offline,REF8761
T9504,P1303,W106,,TRANSFER,73,5392.59,393659.07,2026-02-20 07:57:18.238819,online,REF6571
T9505,P1376,W102,,TRANSFER,62,32475.96,2013509.52,2025-07-27 20:44:04.211254,offline,REF2808
T9506,P1385,W105,S210,OUT,45,19752.41,888858.45,2025-08-09 02:53:54.615413,online,REF7038
T9507,P1050,W103,,OUT,19,20664.43,392624.17,2025-10-09 15:29:13.686088,offline,REF3027
T9508,P1461,W107,S211,INVALID,83,343.01,28469.829999999998,2026-02-24 22:30:05.368423,internal,REF1743
T9509,P1144,W108,S203,IN,74,13102.98,969620.52,2025-08-02 22:58:52.630678,online,REF7244
T9510,P1296,W107,,TRANSFER,50,39056.22,1952811.0,2025-11-18 10:58:55.544329,offline,REF9514
T9511,P1476,W108,S204,IN,13,25347.1,329512.3,2025-12-06 22:03:08.360121,offline,REF8772
T9512,P1440,W107,S201,INVALID,39,11341.84,442331.76,2025-07-19 12:44:58.992657,offline,REF3998
T9513,P1304,W102,S218,IN,27,8450.58,228165.66,2025-10-04 05:04:22.240556,offline,REF8959
T9514,P1321,W103,S208,OUT,42,17162.6,720829.2,2025-07-31 21:26:01.447449,internal,REF7029
T9515,P1238,W100,,OUT,33,40176.13,1325812.2899999998,2025-09-28 15:00:06.150419,offline,REF7802
T9516,P1182,W102,S206,INVALID,27,5687.63,153566.01,2025-11-18 22:44:42.064426,internal,REF5020
T9517,P1099,W100,S205,INVALID,36,43950.53,1582219.08,2026-01-07 05:37:08.076178,offline,REF5771
T9518,P1102,W105,S201,IN,89,29688.18,2642248.02,2025-11-02 19:24:37.952326,offline,REF7900
T9519,P1303,W107,S204,INVALID,97,21204.13,2056800.61,2025-07-03 13:13:23.625816,internal,REF3258
T9520,P1220,W109,S214,INVALID,97,47726.23,4629444.3100000005,2025-06-15 09:45:21.389367,offline,REF6464
T9521,P1492,W104,S203,TRANSFER,86,40580.53,3489925.58,2026-01-13 19:56:20.543236,offline,REF4826
T9522,P1230,W103,S212,OUT,97,42201.26,4093522.22,2025-10-30 00:08:24.870585,online,REF2578
T9523,P1401,W108,,TRANSFER,76,45266.7,3440269.1999999997,2025-05-18 08:55:19.134191,internal,REF1049
T9524,P1139,W102,,TRANSFER,88,19592.8,1724166.4,2025-12-26 08:15:10.911772,offline,REF5256
T9525,P1002,W108,,RETURN,90,17335.12,1560160.7999999998,2026-03-22 02:24:19.214828,offline,REF4914
T9526,P1205,W105,S201,RETURN,64,41365.06,2647363.84,2025-06-03 01:01:01.996049,offline,REF3002
T9527,P1132,W108,S205,IN,32,40834.2,1306694.4,2025-04-28 13:35:46.635336,offline,REF7636
T9528,P1492,W100,,IN,12,45931.99,551183.88,2025-11-14 10:27:57.944384,online,REF7424
T9529,P1395,W109,S207,TRANSFER,41,44882.93,1840200.1300000001,2025-04-29 17:52:00.122158,online,REF7699
T9530,P1090,W106,S213,TRANSFER,81,12888.34,1043955.54,2025-12-16 03:42:05.732280,online,REF4351
T9531,P1210,W103,S200,INVALID,2,12450.86,24901.72,2025-11-13 02:32:17.406039,offline,REF9834
T9532,P1188,W109,,INVALID,20,9813.22,196264.4,2026-03-17 01:51:06.928994,online,REF9464
T9533,P1073,W102,S204,OUT,21,16933.09,355594.89,2025-04-28 13:34:34.794177,online,REF9633
T9534,P1469,W105,,RETURN,75,32264.16,2419812.0,2025-06-04 06:28:06.841650,internal,REF2695
T9535,P1254,W109,S208,OUT,88,17119.93,1506553.84,2026-02-11 14:49:11.796849,internal,REF1033
T9536,P1020,W106,S215,INVALID,25,6025.44,150636.0,2025-10-06 20:07:45.047197,offline,REF2480
T9537,P1212,W107,S216,OUT,51,18482.04,942584.04,2025-09-21 23:47:07.207701,online,REF4696
T9538,P1499,W100,S212,RETURN,15,25753.13,386296.95,2025-11-13 09:05:56.019526,offline,REF9264
T9539,P1197,W107,,OUT,32,25324.21,810374.72,2025-07-08 10:38:34.340110,offline,REF6498
T9540,P1477,W104,S201,TRANSFER,92,9435.9,868102.7999999999,2025-06-19 12:10:22.837224,online,REF3406
T9541,P1353,W107,S201,RETURN,19,38949.85,740047.15,2025-12-24 01:28:24.872327,online,REF5442
T9542,P1232,W107,S213,RETURN,25,25136.02,628400.5,2025-12-10 17:51:00.816194,internal,REF3931
T9543,P1188,W104,,TRANSFER,39,49977.26,1949113.1400000001,2025-09-11 17:08:36.622869,online,REF4302
T9544,P1341,W105,S200,IN,86,11019.52,947678.7200000001,2026-02-05 14:50:11.631886,offline,REF5102
T9545,P1102,W106,S208,RETURN,53,36689.9,1944564.7000000002,2025-06-26 20:34:54.795378,offline,REF8268
T9546,P1383,W106,S211,TRANSFER,17,6797.07,115550.19,2026-03-18 03:44:27.300776,internal,REF4589
T9547,P1040,W103,S203,RETURN,6,33279.54,199677.24,2025-06-07 06:42:24.162910,online,REF7148
T9548,P1324,W108,S218,RETURN,63,24062.64,1515946.32,2025-05-16 14:04:10.098929,online,REF9582
T9549,P1209,W102,S216,INVALID,2,16674.88,33349.76,2025-07-26 03:44:30.676125,internal,REF1267
T9550,P1466,W103,S206,OUT,92,3513.4,323232.8,2025-12-07 05:35:50.545013,internal,REF2527
T9551,P1006,W107,S219,RETURN,99,8877.56,878878.44,2025-05-11 05:43:25.274381,internal,REF3279
T9552,P1168,W101,,RETURN,81,37036.86,2999985.66,2025-12-04 10:40:13.224117,online,REF8039
T9553,P1112,W103,S202,TRANSFER,58,27797.76,1612270.0799999998,2025-09-06 20:19:56.671525,offline,REF5744
T9554,P1270,W106,,TRANSFER,94,26722.54,2511918.7600000002,2026-02-16 22:15:49.935228,online,REF9963
T9555,P1307,W101,S216,OUT,61,9706.86,592118.4600000001,2025-05-19 03:15:07.397438,offline,REF9110
T9556,P1081,W107,S201,RETURN,52,48018.53,2496963.56,2025-07-31 04:56:50.987375,internal,REF1658
T9557,P1397,W102,S219,RETURN,21,17214.67,361508.06999999995,2025-08-22 18:23:32.943884,offline,REF8129
T9558,P1015,W103,S211,INVALID,92,22144.04,2037251.6800000002,2025-12-20 11:25:34.070501,offline,REF2281
T9559,P1369,W109,,OUT,49,28471.1,1395083.9,2025-06-13 23:10:15.941852,offline,REF4527
T9560,P1097,W108,,TRANSFER,86,1175.59,101100.73999999999,2026-01-19 16:56:58.639692,internal,REF1114
T9561,P1287,W104,S216,RETURN,87,20297.19,1765855.5299999998,2025-08-23 23:13:04.147630,internal,REF4370
T9562,P1380,W101,,INVALID,17,400.97,6816.490000000001,2026-04-07 08:53:03.160065,online,REF4980
T9563,P1202,W104,,IN,64,27860.09,1783045.76,2025-09-24 16:20:27.918920,internal,REF1598
T9564,P1413,W103,S208,OUT,73,30708.8,2241742.4,2025-12-23 09:00:24.983109,offline,REF8604
T9565,P1280,W102,S204,TRANSFER,93,45258.09,4209002.37,2025-11-05 21:52:15.908946,online,REF3651
T9566,P1022,W104,S212,RETURN,28,20892.01,584976.2799999999,2026-01-05 14:29:47.028882,internal,REF7488
T9567,P1079,W109,,RETURN,21,38198.94,802177.74,2025-05-08 14:04:45.051184,internal,REF6066
T9568,P1328,W101,S204,OUT,100,40084.41,4008441.0000000005,2025-11-12 05:11:11.020118,internal,REF8203
T9569,P1143,W100,S204,IN,92,29211.16,2687426.72,2025-09-23 10:40:10.136913,offline,REF6433
T9570,P1389,W109,S219,RETURN,19,39690.22,754114.18,2025-07-29 12:37:11.044354,internal,REF2734
T9571,P1241,W109,S213,INVALID,68,958.3,65164.399999999994,2025-12-21 11:01:12.344546,internal,REF9221
T9572,P1129,W102,S219,TRANSFER,28,14028.63,392801.63999999996,2026-02-21 15:20:17.654833,internal,REF6165
T9573,P1289,W107,,TRANSFER,88,43283.6,3808956.8,2025-12-01 10:49:44.557922,offline,REF8982
T9574,P1086,W101,S209,RETURN,32,28104.7,899350.4,2025-07-14 18:20:43.067784,internal,REF4068
T9575,P1316,W105,,OUT,29,45600.74,1322421.46,2025-11-23 14:59:44.659529,online,REF1698
T9576,P1115,W100,S218,RETURN,8,44387.74,355101.92,2025-04-27 19:41:32.017196,offline,REF6354
T9577,P1180,W104,,RETURN,54,16177.96,873609.84,2026-03-24 23:02:34.914647,internal,REF3105
T9578,P1466,W100,,TRANSFER,34,39963.59,1358762.0599999998,2025-08-11 00:59:01.875579,internal,REF6253
T9579,P1207,W103,S219,OUT,22,44327.07,975195.54,2026-01-03 05:57:18.297838,offline,REF6925
T9580,P1136,W104,S211,TRANSFER,34,29761.34,1011885.56,2026-02-08 10:30:41.577078,offline,REF3295
T9581,P1183,W106,S204,IN,19,42975.96,816543.24,2025-05-25 18:43:27.086960,online,REF9222
T9582,P1040,W102,,IN,35,22815.01,798525.35,2026-02-20 22:52:38.822670,internal,REF9099
T9583,P1007,W105,,IN,60,40346.1,2420766.0,2025-07-05 19:22:33.791983,online,REF6369
T9584,P1012,W105,S212,TRANSFER,76,41649.68,3165375.68,2025-09-30 14:40:32.583557,online,REF8724
T9585,P1194,W100,S212,OUT,75,38335.26,2875144.5,2025-08-27 21:41:39.198310,offline,REF2779
T9586,P1336,W101,S205,IN,86,13919.76,1197099.36,2025-12-26 15:21:23.680393,online,REF3501
T9587,P1300,W103,S207,IN,45,28518.71,1283341.95,2025-12-09 14:07:05.060044,offline,REF4425
T9588,P1061,W104,S219,OUT,27,12767.36,344718.72000000003,2026-01-21 02:02:29.302151,online,REF7166
T9589,P1053,W108,S214,OUT,21,40330.78,846946.38,2026-03-01 18:54:40.582888,internal,REF3424
T9590,P1407,W105,,INVALID,50,39219.44,1960972.0,2025-04-19 21:52:59.431344,online,REF8214
T9591,P1418,W107,,INVALID,37,44032.07,1629186.59,2025-12-07 02:01:16.778965,offline,REF5702
T9592,P1278,W107,S219,RETURN,23,24949.23,573832.29,2026-02-19 20:20:01.850722,online,REF1832
T9593,P1079,W106,S203,OUT,8,12240.9,97927.2,2025-08-06 15:59:18.284251,online,REF8592
T9594,P1296,W104,S217,TRANSFER,10,10347.06,103470.59999999999,2026-02-28 18:43:25.071808,online,REF7871
T9595,P1275,W108,S202,INVALID,20,33957.48,679149.6000000001,2025-09-28 10:01:02.139438,online,REF9772
T9596,P1389,W108,S205,TRANSFER,82,38963.96,3195044.7199999997,2025-06-24 15:01:20.140800,offline,REF6810
T9597,P1230,W102,,IN,59,18238.79,1076088.61,2026-01-11 20:44:11.102782,offline,REF7951
T9598,P1012,W101,,INVALID,78,15579.69,1215215.82,2026-01-17 12:22:51.624800,online,REF3687
T9599,P1264,W100,S216,TRANSFER,24,31026.25,744630.0,2025-09-19 19:33:37.505448,offline,REF1192
T9600,P1395,W107,,INVALID,82,43318.22,3552094.04,2025-04-29 11:09:51.666406,offline,REF9504
T9601,P1181,W101,,INVALID,88,4218.45,371223.6,2026-04-07 08:04:37.054705,internal,REF3967
T9602,P1444,W103,S215,RETURN,84,1740.72,146220.48,2025-09-18 05:13:58.205215,internal,REF4442
T9603,P1482,W106,S219,IN,39,40409.57,1575973.23,2026-03-22 06:35:44.394408,online,REF3761
T9604,P1104,W102,S203,OUT,58,12855.77,745634.66,2025-07-24 10:04:40.789383,offline,REF9032
T9605,P1284,W109,S210,OUT,7,42956.31,300694.17,2025-06-13 09:29:32.449200,internal,REF4278
T9606,P1298,W105,,RETURN,24,11641.21,279389.04,2025-12-22 14:23:30.504953,internal,REF2199
T9607,P1201,W109,S207,OUT,94,29958.6,2816108.4,2025-12-28 08:53:07.068292,online,REF5578
T9608,P1000,W102,,OUT,98,28281.86,2771622.2800000003,2025-09-05 18:57:06.443026,internal,REF8378
T9609,P1209,W106,S214,RETURN,40,16955.65,678226.0,2025-11-30 15:45:42.926250,internal,REF9151
T9610,P1127,W108,,IN,85,8303.37,705786.4500000001,2025-06-27 07:06:38.718115,offline,REF2117
T9611,P1063,W104,,OUT,55,22953.82,1262460.1,2025-08-23 22:47:22.573985,online,REF9162
T9612,P1148,W104,S215,IN,46,29364.13,1350749.98,2025-07-02 01:46:17.103198,internal,REF3081
T9613,P1340,W104,,OUT,78,7772.79,606277.62,2026-01-25 19:45:33.726081,online,REF8782
T9614,P1087,W108,,RETURN,97,30142.18,2923791.46,2025-10-04 07:19:18.220983,offline,REF1591
T9615,P1287,W103,S218,INVALID,48,25629.2,1230201.6,2025-10-11 10:44:04.148279,online,REF9394
T9616,P1439,W101,,RETURN,88,12367.34,1088325.92,2025-10-25 23:56:16.613939,offline,REF8112
T9617,P1116,W103,,TRANSFER,97,29944.07,2904574.79,2025-12-31 05:05:45.997503,internal,REF4489
T9618,P1099,W104,S219,IN,36,38081.24,1370924.64,2026-04-12 02:08:49.548055,offline,REF6068
T9619,P1301,W100,,RETURN,32,12519.21,400614.72,2026-03-10 23:58:11.860289,internal,REF2500
T9620,P1060,W104,S212,INVALID,44,36139.42,1590134.48,2025-07-30 00:31:43.305464,internal,REF3683
T9621,P1496,W107,S210,RETURN,2,14264.19,28528.38,2025-10-23 01:40:02.785033,online,REF5153
T9622,P1436,W108,,TRANSFER,69,25257.74,1742784.06,2025-10-06 13:29:40.840960,online,REF9313
T9623,P1114,W103,S204,RETURN,63,42633.03,2685880.89,2025-11-30 17:15:39.194093,online,REF5137
T9624,P1066,W107,S219,RETURN,45,26382.94,1187232.3,2025-07-06 11:15:36.684030,online,REF7736
T9625,P1412,W108,,OUT,8,35811.83,286494.64,2025-09-27 21:14:49.961558,internal,REF3214
T9626,P1220,W102,S202,IN,6,38126.35,228758.09999999998,2025-12-02 02:21:43.787713,online,REF9705
T9627,P1137,W104,S204,TRANSFER,77,46643.78,3591571.06,2025-08-12 04:38:54.805346,offline,REF5894
T9628,P1321,W103,S206,IN,33,27993.76,923794.08,2025-11-19 20:59:33.333530,offline,REF6192
T9629,P1464,W103,S218,RETURN,2,35240.64,70481.28,2025-11-06 13:09:18.970046,offline,REF7172
T9630,P1357,W104,,OUT,86,21976.35,1889966.0999999999,2025-11-03 01:29:39.839735,offline,REF3435
T9631,P1329,W105,,INVALID,37,42445.78,1570493.8599999999,2026-02-15 01:37:05.983752,offline,REF7097
T9632,P1213,W106,S200,IN,36,26092.76,939339.36,2025-08-30 07:55:33.870015,offline,REF2788
T9633,P1321,W103,S215,OUT,65,14888.06,967723.9,2026-02-12 06:22:55.805226,offline,REF5188
T9634,P1265,W100,,RETURN,64,37257.11,2384455.04,2025-06-29 18:10:34.490253,internal,REF6181
T9635,P1045,W104,S207,INVALID,65,14843.08,964800.2,2025-05-17 08:08:30.218198,offline,REF8962
T9636,P1088,W101,S214,RETURN,21,41128.11,863690.31,2025-10-24 01:11:44.418390,online,REF4884
T9637,P1252,W103,S208,OUT,4,35090.51,140362.04,2025-11-27 22:32:14.359872,online,REF3128
T9638,P1343,W101,,RETURN,20,4608.41,92168.2,2025-11-14 00:29:17.969127,offline,REF3439
T9639,P1096,W108,S200,OUT,37,12004.96,444183.51999999996,2025-07-29 22:26:43.793514,offline,REF3058
T9640,P1432,W105,S215,TRANSFER,35,18363.92,642737.2,2026-01-12 21:25:44.357870,internal,REF3960
T9641,P1144,W104,S205,INVALID,21,4561.45,95790.45,2026-04-09 15:13:16.113222,offline,REF8805
T9642,P1137,W108,,OUT,31,15673.41,485875.71,2025-06-30 18:13:00.135106,internal,REF4436
T9643,P1354,W108,S204,TRANSFER,25,7952.48,198812.0,2025-07-03 19:47:52.152744,offline,REF4794
T9644,P1182,W104,,TRANSFER,81,8911.88,721862.2799999999,2025-07-10 19:24:57.262964,online,REF2989
T9645,P1205,W101,,IN,2,11154.14,22308.28,2025-06-07 20:12:48.388575,offline,REF2691
T9646,P1325,W106,S215,OUT,5,29467.51,147337.55,2025-09-29 18:13:48.576880,offline,REF7898
