shipment_id,supplier_id,warehouse_id,shipment_status,shipment_date,delivery_date,delay_days,shipping_cost
SHIP2809,S200,W108,in_transit,2026-02-25,,4,6725.4
SHIP2810,S211,W106,delayed,2026-01-18,2026-01-26,2,2959.76
SHIP2811,S212,W105,in_transit,2026-03-07,2026-03-08,0,12502.98
SHIP2812,S216,W107,delivered,2025-12-30,2026-01-04,3,11451.46
SHIP2813,S217,W102,delayed,2026-03-28,2026-03-31,1,14984.05
SHIP2814,S214,W108,delivered,2025-05-23,,2,8917.22
SHIP2815,S200,W103,delayed,2025-04-24,,2,18877.45
SHIP2816,S214,W109,in_transit,2026-01-13,2026-01-19,0,6549.27
SHIP2817,S216,W104,delivered,2026-02-14,2026-02-16,2,4703.82
SHIP2818,S209,W108,delayed,2025-05-29,2025-06-06,4,2482.05
SHIP2819,S208,W106,in_transit,2025-09-11,2025-09-18,3,11484.43
SHIP2820,S218,W103,in_transit,2026-03-18,2026-03-21,0,6263.53
SHIP2821,S203,W108,in_transit,2026-01-10,2026-01-14,5,2956.48
SHIP2822,S202,W105,in_transit,2025-06-01,2025-06-05,3,5703.39
SHIP2823,S206,W106,delivered,2025-10-28,2025-10-29,4,6396.44
SHIP2824,S212,W107,delayed,2025-05-25,2025-05-27,1,10299.11
SHIP2825,S202,W106,delayed,2025-06-26,2025-06-29,1,1204.24
SHIP2826,S214,W104,delayed,2025-05-30,,2,19904.62
SHIP2827,S206,W103,delayed,2026-02-12,2026-02-16,4,15446.59
SHIP2828,S219,W106,delivered,2026-01-19,2026-01-22,1,7469.45
SHIP2829,S200,W101,delivered,2026-01-05,2026-01-10,2,17615.52
SHIP2830,S218,W100,in_transit,2026-01-12,2026-01-19,3,13333.79
SHIP2831,S211,W102,in_transit,2025-09-14,2025-09-15,4,1904.71
SHIP2832,S210,W108,delayed,2025-05-07,2025-05-15,0,8361.47
SHIP2833,S209,W102,delivered,2026-01-11,2026-01-14,5,18906.69
SHIP2834,S216,W100,delivered,2025-07-01,2025-07-07,1,19989.55
SHIP2835,S215,W108,delayed,2025-12-16,,1,12065.26
SHIP2836,S211,W100,in_transit,2025-05-26,,2,7198.46
SHIP2837,S214,W104,in_transit,2025-07-03,2025-07-06,3,19115.77
SHIP2838,S210,W104,delayed,2025-05-08,2025-05-11,0,7722.18
SHIP2839,S207,W102,delivered,2025-08-16,2025-08-18,5,11382.54
SHIP2840,S210,W101,in_transit,2025-12-18,2025-12-26,4,2990.51
SHIP2841,S210,W103,delayed,2025-08-22,2025-08-31,2,13036.5
SHIP2842,S201,W109,delivered,2025-07-29,2025-08-07,0,2475.65
SHIP2843,S218,W100,in_transit,2025-12-12,,1,2664.59
SHIP2844,S205,W106,delivered,2025-09-12,,2,19868.5
SHIP2845,S215,W104,in_transit,2025-04-29,2025-04-30,5,1726.94
SHIP2846,S202,W102,delivered,2025-06-10,2025-06-11,3,2513.27
SHIP2847,S216,W100,delivered,2025-09-17,,3,8181.1
SHIP2848,S218,W108,delivered,2025-08-02,,5,11523.28
SHIP2849,S213,W107,delayed,2026-04-04,2026-04-07,3,13510.3
SHIP2850,S207,W109,delivered,2026-01-31,2026-02-10,2,17958.06
SHIP2851,S216,W101,in_transit,2025-05-31,2025-06-07,3,2234.63
SHIP2852,S203,W108,delayed,2025-04-24,2025-04-30,1,1176.47
SHIP2853,S211,W102,delayed,2025-08-18,,3,18816.95
SHIP2854,S207,W107,delayed,2026-02-04,2026-02-07,3,8604.93
SHIP2855,S204,W103,delayed,2025-12-11,,2,8179.26
SHIP2856,S217,W101,delayed,2025-04-17,2025-04-21,2,1807.23
SHIP2857,S205,W104,delayed,2025-12-22,2025-12-27,0,11541.52
SHIP2858,S202,W106,delivered,2026-03-06,,3,8726.84
SHIP2859,S211,W104,in_transit,2025-11-23,2025-12-02,3,14048.09
SHIP2860,S214,W102,in_transit,2025-05-23,2025-05-26,1,10778.8
SHIP2861,S209,W105,delivered,2026-01-25,2026-02-04,1,5482.91
SHIP2862,S212,W105,delivered,2025-06-23,2025-07-02,2,6873.71
SHIP2863,S218,W106,delayed,2025-07-27,,1,15047.99
SHIP2864,S209,W101,in_transit,2025-08-27,,4,14560.93
SHIP2865,S200,W100,delayed,2026-03-15,2026-03-23,4,11703.72
SHIP2866,S215,W102,delayed,2026-02-04,,5,10933.43
SHIP2867,S218,W103,delivered,2025-08-29,2025-09-01,5,1539.21
SHIP2868,S204,W104,delayed,2025-06-05,2025-06-12,4,11673.06
SHIP2869,S219,W101,delivered,2025-12-27,2026-01-05,1,4443.89
SHIP2870,S210,W107,delayed,2025-05-07,2025-05-12,0,18686.93
SHIP2871,S203,W109,in_transit,2025-10-14,2025-10-21,5,11823.12
SHIP2872,S200,W109,delayed,2025-08-13,,4,19553.4
SHIP2873,S217,W108,delayed,2025-08-10,2025-08-17,4,12454.97
SHIP2874,S207,W102,delivered,2025-10-15,2025-10-21,3,14657.03
SHIP2875,S207,W106,delivered,2025-09-19,2025-09-25,5,13693.12
SHIP2876,S210,W107,in_transit,2025-11-04,2025-11-10,4,13985.57
SHIP2877,S215,W101,delivered,2025-10-06,2025-10-10,3,14854.79
SHIP2878,S204,W102,in_transit,2025-05-06,2025-05-13,5,8430.18
SHIP2879,S210,W109,delayed,2026-01-23,2026-01-29,3,5163.09
SHIP2880,S215,W109,in_transit,2025-07-07,2025-07-08,4,10755.31
SHIP2881,S210,W104,delivered,2025-08-23,2025-08-28,0,19019.66
SHIP2882,S208,W102,in_transit,2026-01-27,2026-01-31,1,19383.8
SHIP2883,S207,W105,delivered,2025-09-16,2025-09-19,3,17345.36
SHIP2884,S203,W108,delayed,2025-06-30,2025-07-03,4,7039.42
SHIP2885,S214,W107,delayed,2026-03-14,2026-03-16,0,6776.59
SHIP2886,S201,W109,in_transit,2025-10-25,2025-11-03,3,15489.33
SHIP2887,S206,W101,delayed,2025-08-13,2025-08-23,3,19822.05
SHIP2888,S207,W101,delivered,2025-11-27,2025-11-30,5,10497.11
SHIP2889,S218,W109,in_transit,2025-06-27,2025-07-04,4,6498.54
SHIP2890,S206,W103,delivered,2026-01-18,2026-01-26,1,18566.12
SHIP2891,S205,W109,in_transit,2025-10-12,2025-10-21,0,18157.71
SHIP2892,S207,W102,in_transit,2026-03-21,2026-03-28,2,3236.39
SHIP2893,S208,W100,delivered,2026-01-19,2026-01-22,2,9946.45
SHIP2894,S201,W108,delayed,2026-01-24,2026-01-27,2,7002.61
SHIP2895,S203,W102,in_transit,2025-05-11,,2,12091.45
SHIP2896,S216,W102,in_transit,2026-01-29,2026-02-04,4,15533.48
SHIP2897,S210,W105,delayed,2025-06-20,,2,16133.69
SHIP2898,S206,W100,in_transit,2025-12-06,2025-12-10,2,18790.14
SHIP2899,S202,W101,delayed,2026-04-01,2026-04-05,2,15537.29
SHIP2900,S209,W109,delivered,2025-09-10,2025-09-18,3,14971.62
SHIP2901,S208,W100,delivered,2026-02-15,2026-02-19,1,6620.38
SHIP2902,S207,W101,delivered,2026-01-29,2026-02-04,0,5962.28
SHIP2903,S214,W108,delivered,2025-12-12,2025-12-22,5,17683.21
SHIP2904,S204,W104,delayed,2025-04-30,2025-05-01,5,14685.65
SHIP2905,S203,W108,delayed,2025-09-20,2025-09-22,4,7239.68
SHIP2906,S215,W108,delayed,2025-07-15,2025-07-24,1,1490.99
SHIP2907,S200,W103,delivered,2026-02-03,,4,7439.67
SHIP2908,S208,W109,delivered,2025-11-29,2025-12-03,2,10719.18
SHIP2909,S201,W101,in_transit,2026-02-17,2026-02-24,5,11423.13
SHIP2910,S210,W108,delivered,2026-04-06,,5,2076.38
SHIP2911,S203,W106,in_transit,2025-11-24,2025-12-02,1,9720.47
SHIP2912,S211,W106,delayed,2026-03-06,,1,13661.7
SHIP2913,S211,W107,in_transit,2025-09-07,,1,4130.27
SHIP2914,S212,W109,delayed,2025-05-15,2025-05-19,0,9850.55
SHIP2915,S209,W106,delayed,2025-10-29,,4,10120.24
SHIP2916,S206,W107,in_transit,2025-10-25,2025-11-03,1,14545.88
SHIP2917,S209,W104,delayed,2026-04-08,2026-04-18,4,8442.45
SHIP2918,S202,W104,delivered,2025-07-20,2025-07-22,2,10477.41
SHIP2919,S203,W105,delayed,2025-09-02,2025-09-05,1,8149.49
SHIP2920,S201,W102,delayed,2025-09-29,2025-10-02,5,4511.72
SHIP2921,S207,W101,delivered,2026-04-07,2026-04-16,3,13692.55
SHIP2922,S218,W101,in_transit,2025-06-19,2025-06-22,5,16673.85
SHIP2923,S204,W104,delivered,2026-01-27,2026-01-30,3,2619.58
SHIP2924,S215,W104,in_transit,2025-11-18,2025-11-23,2,2225.73
SHIP2925,S210,W106,in_transit,2026-02-13,2026-02-23,0,10716.33
SHIP2926,S214,W109,in_transit,2025-10-14,2025-10-21,4,16702.32
SHIP2927,S203,W105,delayed,2025-10-04,2025-10-14,3,6922.43
SHIP2928,S208,W107,delayed,2025-09-01,2025-09-10,1,14376.87
SHIP2929,S208,W107,delayed,2026-01-08,2026-01-16,1,15188.3
SHIP2930,S211,W108,in_transit,2026-04-06,,3,17078.53
SHIP2931,S212,W105,delayed,2026-03-19,2026-03-29,2,1739.72
SHIP2932,S212,W107,delivered,2025-06-26,2025-06-29,2,7573.61
SHIP2933,S207,W102,delivered,2025-12-03,2025-12-08,1,10820.74
SHIP2934,S210,W108,delayed,2025-05-05,2025-05-09,4,10146.58
SHIP2935,S212,W100,delivered,2025-11-08,2025-11-18,3,2623.16
SHIP2936,S206,W101,in_transit,2025-12-20,2025-12-27,3,1155.47
SHIP2937,S201,W102,in_transit,2026-03-26,2026-04-02,0,5340.64
SHIP2938,S201,W105,delayed,2025-12-02,2025-12-05,4,19730.01
SHIP2939,S206,W107,delayed,2025-12-28,2025-12-30,0,1340.89
SHIP2940,S202,W108,delayed,2026-04-01,2026-04-03,2,6989.18
SHIP2941,S207,W103,in_transit,2025-08-28,2025-09-01,3,4465.62
SHIP2942,S207,W104,in_transit,2026-03-18,2026-03-28,1,8150.25
SHIP2943,S200,W104,delayed,2025-12-23,2026-01-02,3,11981.99
SHIP2944,S201,W101,delayed,2026-03-27,2026-04-02,5,4292.04
SHIP2945,S208,W101,delayed,2026-02-03,,5,17971.18
SHIP2946,S204,W103,delivered,2025-04-22,2025-04-26,5,14273.14
SHIP2947,S200,W109,delivered,2025-05-22,2025-05-27,2,2815.29
SHIP2948,S207,W103,delayed,2025-08-09,2025-08-14,2,14075.9
SHIP2949,S201,W105,delivered,2026-01-23,2026-01-25,5,11276.79
SHIP2950,S212,W108,delayed,2026-04-14,2026-04-19,1,9789.39
SHIP2951,S210,W104,delivered,2025-10-11,2025-10-21,3,8931.68
SHIP2952,S211,W102,in_transit,2025-11-07,,0,4965.07
SHIP2953,S216,W106,in_transit,2025-10-21,,3,12647.67
SHIP2954,S214,W105,delayed,2026-03-02,2026-03-08,4,4717.83
SHIP2955,S207,W107,delayed,2025-11-14,2025-11-18,4,7581.07
SHIP2956,S200,W102,in_transit,2025-08-17,2025-08-20,2,9559.69
SHIP2957,S214,W101,in_transit,2026-02-17,2026-02-19,5,13209.04
SHIP2958,S204,W100,delivered,2026-02-18,2026-02-22,0,6798.11
SHIP2959,S205,W100,in_transit,2025-07-09,2025-07-13,4,19974.52
SHIP2960,S209,W103,delivered,2025-05-22,,5,13337.06
SHIP2961,S216,W101,delivered,2025-08-13,2025-08-16,1,12377.48
SHIP2962,S213,W101,in_transit,2025-07-01,2025-07-07,1,15468.43
SHIP2963,S204,W106,delivered,2025-05-20,2025-05-27,3,11778.25
SHIP2964,S212,W100,delivered,2025-09-27,2025-10-05,1,4268.12
SHIP2965,S205,W105,in_transit,2025-05-03,2025-05-09,4,2864.68
SHIP2966,S202,W106,in_transit,2025-06-05,2025-06-12,2,18579.74
SHIP2967,S201,W101,delivered,2025-04-30,2025-05-04,0,18225.72
SHIP2968,S210,W106,in_transit,2026-03-21,2026-03-24,2,6330.09
SHIP2969,S209,W101,delayed,2025-08-15,2025-08-17,4,11218.68
SHIP2970,S216,W101,in_transit,2026-03-31,2026-04-07,1,9028.57
SHIP2971,S202,W109,in_transit,2025-11-24,2025-12-04,0,7412.34
SHIP2972,S205,W102,delivered,2025-06-14,2025-06-24,1,19780.68
SHIP2973,S214,W108,delivered,2025-09-15,2025-09-18,0,4582.13
SHIP2974,S200,W103,in_transit,2025-08-06,2025-08-13,4,17729.26
SHIP2975,S203,W103,delayed,2025-08-08,2025-08-16,4,12726.4
SHIP2976,S209,W103,delayed,2025-11-16,,3,8444.05
SHIP2977,S201,W107,delayed,2025-07-24,2025-07-30,4,14897.98
SHIP2978,S202,W104,delayed,2025-06-19,2025-06-21,2,17532.93
SHIP2979,S211,W103,in_transit,2025-07-01,2025-07-04,0,17948.14
SHIP2980,S212,W106,delayed,2026-03-05,2026-03-09,1,4134.5
SHIP2981,S212,W108,in_transit,2026-01-15,,1,13194.05
SHIP2982,S209,W107,delivered,2026-02-19,2026-02-20,0,7152.64
SHIP2983,S208,W109,delivered,2026-04-03,2026-04-09,5,18294.41
SHIP2984,S211,W100,in_transit,2026-04-11,2026-04-15,1,7750.24
SHIP2985,S216,W103,delayed,2025-05-12,2025-05-17,1,1878.48
SHIP2986,S207,W109,delayed,2025-09-10,2025-09-20,4,19179.13
SHIP2987,S208,W108,in_transit,2025-08-03,2025-08-12,0,11237.55
SHIP2988,S213,W100,delayed,2025-07-12,2025-07-13,0,1604.32
SHIP2989,S210,W106,in_transit,2025-08-28,2025-09-03,2,7965.83
SHIP2990,S203,W103,delivered,2025-11-07,2025-11-09,3,9077.38
SHIP2991,S214,W106,delayed,2025-08-14,2025-08-21,4,19845.82
SHIP2992,S203,W100,delayed,2025-12-29,2026-01-05,1,4502.54
SHIP2993,S208,W106,delayed,2025-08-09,2025-08-19,2,11440.57
SHIP2994,S202,W100,delivered,2026-01-17,2026-01-26,2,3345.0
SHIP2995,S204,W100,delayed,2025-12-05,2025-12-09,3,11204.62
SHIP2996,S212,W109,delivered,2025-11-26,2025-12-03,4,13134.53
SHIP2997,S219,W103,delivered,2026-03-06,2026-03-16,0,17278.08
SHIP2998,S219,W103,delayed,2025-09-06,2025-09-08,5,8554.94
SHIP2999,S206,W108,delivered,2025-09-19,2025-09-28,1,16201.82
SHIP3000,S207,W102,delivered,2026-01-13,2026-01-17,0,4232.37
SHIP3001,S216,W104,delivered,2025-12-25,2026-01-01,5,14139.88
SHIP3002,S210,W100,in_transit,2025-12-28,2026-01-01,5,13198.66
SHIP3003,S216,W104,delivered,2026-01-28,2026-02-05,1,3409.7
SHIP3004,S211,W107,in_transit,2025-10-22,,2,17480.37
SHIP3005,S203,W102,delivered,2025-10-24,2025-11-01,3,6081.46
SHIP3006,S214,W101,delivered,2026-03-24,2026-03-26,5,19572.03
SHIP3007,S200,W103,delayed,2026-04-14,2026-04-16,2,3358.7
SHIP3008,S202,W100,in_transit,2025-12-14,2025-12-15,2,10935.89
SHIP3009,S208,W102,delayed,2026-01-04,2026-01-14,2,4765.19
SHIP3010,S219,W107,delivered,2025-10-18,2025-10-24,5,2032.99
SHIP3011,S203,W107,in_transit,2025-06-28,2025-07-01,0,6294.42
SHIP3012,S217,W107,delayed,2025-08-25,2025-08-27,3,2869.09
SHIP3013,S216,W106,in_transit,2025-04-28,2025-04-29,5,1193.98
SHIP3014,S204,W106,in_transit,2025-08-26,2025-08-29,2,12692.79
SHIP3015,S201,W106,delayed,2026-04-05,2026-04-15,5,17896.66
SHIP3016,S218,W101,in_transit,2026-01-18,2026-01-26,1,5677.82
SHIP3017,S211,W109,in_transit,2026-01-21,,4,15853.09
SHIP3018,S206,W107,delivered,2025-11-03,2025-11-13,5,19413.99
SHIP3019,S204,W100,in_transit,2026-02-04,2026-02-06,1,2766.11
SHIP3020,S208,W104,delayed,2025-12-30,2025-12-31,1,11429.52
SHIP3021,S219,W100,in_transit,2026-04-11,2026-04-19,3,2219.27
SHIP3022,S213,W108,in_transit,2025-10-10,2025-10-14,1,8985.38
SHIP3023,S209,W106,in_transit,2025-07-24,2025-07-26,0,17180.35
SHIP3024,S203,W103,delayed,2025-08-06,2025-08-11,3,18932.83
SHIP3025,S202,W107,delivered,2025-10-01,2025-10-02,0,13204.18
SHIP3026,S215,W100,in_transit,2025-04-17,,5,3994.67
SHIP3027,S218,W101,in_transit,2025-08-05,,3,5465.13
SHIP3028,S215,W107,delayed,2025-09-22,2025-09-29,4,4878.9
SHIP3029,S217,W101,delivered,2026-01-27,2026-01-28,3,13688.56
SHIP3030,S214,W106,delayed,2025-10-28,2025-11-07,1,19024.47
SHIP3031,S219,W103,in_transit,2025-05-21,2025-05-23,0,12604.84
SHIP3032,S214,W104,in_transit,2026-02-25,,5,19944.39
SHIP3033,S210,W104,delayed,2025-06-13,2025-06-21,1,14987.58
SHIP3034,S208,W107,delayed,2026-02-22,2026-02-23,0,1613.65
SHIP3035,S202,W101,in_transit,2025-06-02,2025-06-05,2,12583.99
SHIP3036,S204,W103,delayed,2025-12-15,2025-12-16,2,16692.53
SHIP3037,S215,W103,delivered,2025-06-18,,0,6792.91
SHIP3038,S209,W103,in_transit,2026-02-21,2026-02-25,5,10553.83
SHIP3039,S202,W103,in_transit,2025-12-10,2025-12-17,4,11151.99
SHIP3040,S218,W103,in_transit,2026-02-08,,2,12116.85
SHIP3041,S216,W103,delayed,2025-05-27,2025-05-29,0,9221.02
SHIP3042,S204,W106,delivered,2025-07-27,2025-08-03,5,1233.98
SHIP3043,S208,W108,delayed,2025-08-01,2025-08-09,0,13152.85
SHIP3044,S210,W101,in_transit,2026-03-17,2026-03-26,4,10274.52
SHIP3045,S205,W104,delivered,2026-03-04,,2,7792.85
SHIP3046,S217,W103,in_transit,2026-04-02,2026-04-03,4,5031.7
SHIP3047,S208,W103,delivered,2025-05-09,2025-05-13,2,16032.33
SHIP3048,S203,W109,delayed,2026-04-03,,4,18842.15
SHIP3049,S208,W106,in_transit,2025-06-13,2025-06-23,1,3930.48
SHIP3050,S217,W102,delayed,2026-01-29,2026-02-06,5,4412.01
SHIP3051,S205,W108,delayed,2026-04-16,,5,7882.17
SHIP3052,S219,W100,delivered,2026-01-10,2026-01-11,4,14573.97
SHIP3053,S202,W100,delivered,2025-08-26,2025-08-30,5,11112.85
SHIP3054,S200,W107,delivered,2025-09-18,2025-09-25,1,13270.84
SHIP3055,S207,W108,delivered,2026-04-11,2026-04-12,0,3485.85
SHIP3056,S200,W107,delayed,2025-09-13,2025-09-20,0,18221.27
SHIP3057,S217,W106,delivered,2026-01-03,2026-01-05,1,16337.94
SHIP3058,S201,W105,delayed,2026-04-11,2026-04-12,2,10439.14
SHIP3059,S209,W104,in_transit,2025-09-18,2025-09-23,5,4579.61
SHIP3060,S218,W101,in_transit,2025-07-16,2025-07-25,3,9272.18
SHIP3061,S211,W109,in_transit,2025-11-12,2025-11-15,4,16713.92
SHIP3062,S217,W104,in_transit,2025-11-26,2025-12-06,4,5380.32
SHIP3063,S210,W105,delivered,2025-08-06,2025-08-10,5,18550.79
SHIP3064,S201,W101,delivered,2025-05-25,,5,13094.2
SHIP3065,S211,W109,delivered,2026-04-02,,5,7861.77
SHIP3066,S209,W107,delivered,2026-03-08,2026-03-10,4,6905.14
SHIP3067,S201,W108,delayed,2026-03-26,2026-04-02,2,9136.87
SHIP3068,S212,W103,delivered,2025-11-19,2025-11-21,3,8903.42
SHIP3069,S217,W105,delivered,2025-09-12,2025-09-15,5,2120.71
SHIP3070,S211,W106,delivered,2026-04-07,2026-04-15,0,10192.93
SHIP3071,S206,W104,in_transit,2025-12-12,2025-12-22,4,15347.98
SHIP3072,S217,W105,in_transit,2025-11-27,2025-12-07,5,3178.51
SHIP3073,S207,W108,delayed,2026-02-04,,4,16312.19
SHIP3074,S209,W100,delayed,2025-11-16,2025-11-19,1,10143.9
SHIP3075,S211,W109,delivered,2025-11-23,2025-12-02,1,3973.48
SHIP3076,S200,W101,delayed,2026-03-27,2026-04-03,5,12331.74
SHIP3077,S213,W101,in_transit,2025-11-25,2025-12-02,1,16861.45
SHIP3078,S200,W109,delayed,2025-09-28,2025-10-05,1,2408.7
SHIP3079,S206,W109,delayed,2025-06-25,2025-07-04,1,18892.16
SHIP3080,S202,W109,delivered,2025-11-24,2025-12-01,4,12645.03
SHIP3081,S218,W103,in_transit,2025-11-03,2025-11-05,3,17901.65
SHIP3082,S202,W105,in_transit,2025-07-28,2025-08-06,1,5478.8
SHIP3083,S219,W109,delivered,2025-07-04,2025-07-08,1,1084.12
SHIP3084,S207,W104,delivered,2025-12-11,2025-12-19,1,8790.39
SHIP3085,S204,W108,in_transit,2025-10-05,2025-10-08,4,15784.16
SHIP3086,S211,W106,delayed,2026-02-27,2026-02-28,5,8993.87
SHIP3087,S217,W104,in_transit,2025-05-04,2025-05-08,2,16835.01
SHIP3088,S200,W107,in_transit,2026-02-09,,5,14793.3
SHIP3089,S208,W101,delayed,2026-01-14,2026-01-16,5,8400.81
SHIP3090,S215,W109,delayed,2026-01-28,2026-01-30,5,9437.69
SHIP3091,S214,W101,delivered,2026-02-12,2026-02-15,3,2007.85
SHIP3092,S205,W106,delivered,2025-08-21,2025-08-26,1,16198.6
SHIP3093,S211,W107,in_transit,2025-08-25,2025-09-03,5,11269.27
SHIP3094,S211,W109,in_transit,2025-06-26,2025-07-01,2,18530.84
SHIP3095,S213,W104,delivered,2025-07-12,2025-07-22,0,1467.15
SHIP3096,S204,W102,delivered,2025-06-20,2025-06-30,1,17962.86
SHIP3097,S210,W101,delayed,2025-11-26,2025-12-01,2,2914.87
SHIP3098,S207,W105,delivered,2026-02-08,2026-02-10,2,18246.18
SHIP3099,S204,W102,in_transit,2025-09-21,,0,19510.02
SHIP3100,S205,W102,delivered,2025-06-21,2025-06-28,0,9516.01
SHIP3101,S214,W108,delayed,2025-12-06,2025-12-11,1,11078.12
SHIP3102,S213,W105,delivered,2025-09-05,2025-09-14,3,5681.88
SHIP3103,S206,W104,in_transit,2026-01-04,,5,7490.38
SHIP3104,S219,W103,in_transit,2025-10-16,2025-10-23,2,12374.18
SHIP3105,S203,W103,delayed,2025-06-27,2025-07-06,2,10262.45
SHIP3106,S212,W104,delivered,2026-03-09,2026-03-14,4,5666.64
SHIP3107,S210,W105,delayed,2025-12-04,2025-12-10,5,7431.88
SHIP3108,S204,W108,in_transit,2025-11-10,,4,3992.06
SHIP3109,S213,W102,in_transit,2025-07-05,2025-07-08,2,6348.83
SHIP3110,S206,W104,in_transit,2025-07-21,2025-07-25,3,19519.9
SHIP3111,S204,W107,delivered,2026-01-22,2026-01-23,1,9265.55
SHIP3112,S209,W105,delayed,2026-04-05,2026-04-13,4,4931.54
SHIP3113,S217,W101,delayed,2026-04-02,2026-04-04,2,6203.49
SHIP3114,S206,W105,delivered,2025-08-07,2025-08-15,4,16767.18
SHIP3115,S215,W103,delivered,2025-09-25,2025-10-05,5,7142.68
SHIP3116,S215,W108,delivered,2025-11-23,2025-11-24,3,1109.36
SHIP3117,S217,W102,delayed,2026-04-13,2026-04-23,2,11085.35
SHIP3118,S207,W106,delayed,2025-06-24,2025-06-25,1,16943.73
SHIP3119,S209,W103,delivered,2025-12-12,2025-12-18,1,14921.82
SHIP3120,S207,W108,delivered,2025-07-18,2025-07-28,1,2498.49
SHIP3121,S213,W104,in_transit,2026-01-04,2026-01-08,0,13727.4
SHIP3122,S206,W102,delayed,2025-05-12,2025-05-19,3,16385.48
SHIP3123,S208,W100,delayed,2026-01-28,2026-02-06,4,17908.4
SHIP3124,S206,W106,delayed,2026-04-08,2026-04-09,3,2110.5
SHIP3125,S210,W103,delivered,2025-10-07,2025-10-08,4,13395.54
SHIP3126,S205,W102,in_transit,2026-02-28,2026-03-10,4,4120.21
SHIP3127,S209,W103,delayed,2025-10-19,2025-10-24,1,5663.74
SHIP3128,S211,W106,delayed,2026-04-06,,1,6797.75
SHIP3129,S204,W106,in_transit,2025-12-13,2025-12-22,3,14058.19
SHIP3130,S207,W105,delivered,2026-02-03,2026-02-07,0,11732.91
SHIP3131,S212,W108,in_transit,2026-03-04,2026-03-07,1,13575.64
SHIP3132,S219,W109,delayed,2025-05-14,2025-05-21,1,3933.12
SHIP3133,S206,W107,delayed,2025-07-16,,1,7020.8
SHIP3134,S206,W108,in_transit,2025-09-15,,4,2865.44
SHIP3135,S217,W100,delivered,2025-07-02,2025-07-09,4,17223.2
SHIP3136,S203,W104,delayed,2025-12-19,2025-12-24,4,10801.92
SHIP3137,S200,W103,delayed,2025-11-25,2025-11-26,5,10593.1
SHIP3138,S200,W100,in_transit,2025-07-06,2025-07-08,4,15837.98
SHIP3139,S211,W105,in_transit,2026-01-24,2026-01-27,0,19271.43
SHIP3140,S207,W100,delivered,2026-02-05,2026-02-10,2,15023.81
SHIP3141,S205,W100,in_transit,2025-12-13,2025-12-23,0,10015.09
SHIP3142,S209,W109,delivered,2026-01-14,2026-01-18,4,5899.62
SHIP3143,S205,W106,in_transit,2026-02-18,2026-02-26,0,16232.07
SHIP3144,S205,W100,delayed,2025-05-17,2025-05-27,4,12487.53
SHIP3145,S206,W108,delayed,2025-10-08,2025-10-16,5,14506.44
SHIP3146,S217,W108,delivered,2025-11-25,,0,19304.78
SHIP3147,S213,W102,delivered,2026-03-10,2026-03-15,5,2828.77
SHIP3148,S212,W103,delayed,2025-10-18,2025-10-21,4,3770.63
SHIP3149,S206,W108,delayed,2026-04-09,2026-04-14,1,5199.0
SHIP3150,S203,W105,in_transit,2025-06-12,2025-06-14,1,10013.36
SHIP3151,S204,W105,in_transit,2025-11-10,2025-11-11,4,3363.03
SHIP3152,S213,W101,delivered,2026-04-06,2026-04-10,5,6982.72
SHIP3153,S215,W100,in_transit,2026-03-09,2026-03-15,4,9496.78
SHIP3154,S215,W105,in_transit,2025-06-11,2025-06-16,4,11847.75
SHIP3155,S203,W108,delayed,2026-04-09,,3,14641.67
SHIP3156,S204,W100,in_transit,2026-02-19,2026-02-25,0,17240.55
SHIP3157,S204,W105,delivered,2025-05-04,2025-05-09,5,3329.22
SHIP3158,S201,W100,in_transit,2026-04-16,2026-04-22,4,10236.81
SHIP3159,S207,W106,in_transit,2025-06-18,2025-06-26,0,17818.73
SHIP3160,S205,W107,delayed,2026-03-09,2026-03-10,2,9972.09
SHIP3161,S208,W103,delayed,2025-11-02,2025-11-11,4,15413.03
SHIP3162,S214,W101,delivered,2025-08-20,,3,4868.33
SHIP3163,S212,W100,in_transit,2025-07-29,,5,12153.93
SHIP3164,S216,W101,delivered,2025-07-14,2025-07-19,5,13257.83
SHIP3165,S213,W102,in_transit,2025-10-20,2025-10-23,3,8159.8
SHIP3166,S217,W107,in_transit,2025-08-11,2025-08-16,0,13575.29
SHIP3167,S217,W107,delayed,2025-08-07,2025-08-14,4,10075.44
SHIP3168,S214,W104,delivered,2025-06-16,,0,12899.29
SHIP3169,S219,W107,in_transit,2025-06-03,2025-06-09,3,13973.27
SHIP3170,S218,W101,in_transit,2026-03-25,2026-04-04,4,14216.76
SHIP3171,S202,W101,delivered,2026-01-20,2026-01-22,2,2468.92
SHIP3172,S216,W101,delivered,2026-01-08,2026-01-11,5,5214.63
SHIP3173,S202,W103,in_transit,2026-03-16,2026-03-24,4,19165.53
SHIP3174,S210,W100,in_transit,2025-07-08,2025-07-13,2,17307.27
SHIP3175,S216,W109,in_transit,2025-08-28,2025-09-03,2,2470.47
SHIP3176,S206,W104,delivered,2026-01-09,2026-01-12,5,1251.2
SHIP3177,S210,W106,in_transit,2026-02-12,,1,2070.44
SHIP3178,S218,W108,delayed,2025-11-24,2025-11-29,0,4784.76
SHIP3179,S206,W109,in_transit,2025-06-01,2025-06-11,4,15867.79
SHIP3180,S205,W105,delivered,2026-02-09,,3,18865.99
