product_id,product_name,category,brand,cost_price,selling_price,currency,supplier_id,product_status,launch_date,expiry_date,weight,dimensions,reorder_level,last_updated
P1236,Deal,Grocery>Dairy>Milk,Dell,28384.64,21065.71,INR,S206,inactive,2023-05-19,,4.14,20x7x9,44,2025-10-27
P1237,Want,Electronics>Mobile>Accessories,Dell,3346.34,31453.67,INR,S203,active,2023-05-12,2027-03-01,3.28,26x30x8,95,2025-11-30
P1238,Congress,Electronics>Mobile>Accessories,Boat,16643.47,50856.83,INR,S209,discontinued,2023-05-28,2026-07-04,1.49,6x22x8,133,2025-08-18
P1239,Draw,Clothing>Men>Topwear,Nike,48734.67,8137.59,INR,S210,active,2023-11-08,,0.54,29x23x4,117,2025-09-30
P1240,See,Clothing>Men>Topwear,Dell,21279.5,12320.9,INR,S205,active,2024-12-06,2026-06-27,0.76,34x45x3,167,2025-05-09
P1241,Morning,Electronics>Mobile>Accessories,Dell,9475.14,32669.51,INR,S210,discontinued,2025-04-06,2026-10-06,0.8,20x13x3,105,2026-01-07
P1242,Career,Clothing>Men>Topwear,Boat,41996.77,4815.96,INR,S202,active,2023-06-25,2027-01-22,3.41,10x33x1,26,2026-03-08
P1243,Meeting,Electronics>Mobile>Accessories,,43130.97,47754.08,INR,S202,inactive,2024-03-18,,1.28,14x5x10,187,2025-05-29
P1244,His,Grocery>Dairy>Milk,,20851.68,7536.31,INR,S208,inactive,2023-12-30,2027-01-22,3.8,20x38x5,81,2025-07-02
P1245,Young,Grocery>Dairy>Milk,,43481.26,26394.32,INR,S203,active,2023-07-18,,0.56,18x26x4,135,2025-06-08
P1246,Soon,Electronics>Mobile>Accessories,,42197.55,65523.61,INR,S203,active,2024-11-20,,4.8,24x29x8,48,2025-09-22
P1247,Require,Grocery>Dairy>Milk,Nike,36563.08,12213.14,INR,S206,discontinued,2024-05-16,,2.46,33x25x5,68,2025-09-09
P1248,Such,Grocery>Dairy>Milk,Boat,35977.92,64036.6,INR,S210,active,2024-02-13,2026-09-05,4.95,9x36x10,43,2026-02-25
P1249,Real,Grocery>Dairy>Milk,Boat,39706.6,11105.39,INR,S210,discontinued,2025-02-14,,2.93,22x34x6,139,2025-08-22
P1250,Mother,Clothing>Men>Topwear,Nike,22994.15,8651.03,INR,S209,discontinued,2024-09-02,2026-08-03,4.81,37x14x10,78,2025-12-01
P1251,Create,Electronics>Mobile>Accessories,Boat,21633.5,32243.37,INR,S206,inactive,2024-10-29,,0.9,38x23x7,139,2025-12-10
P1252,Continue,Clothing>Men>Topwear,Boat,12747.54,46700.78,INR,S202,discontinued,2023-04-19,2026-06-08,4.89,9x15x8,119,2025-07-20
P1253,Really,Clothing>Men>Topwear,,45698.9,20059.37,INR,S207,active,2024-02-01,2026-08-05,2.8,7x31x2,155,2025-10-13
P1254,Why,Electronics>Mobile>Accessories,,15823.73,782.13,INR,S208,inactive,2023-04-27,2027-02-04,4.82,47x5x4,99,2025-08-21
P1255,Lose,Grocery>Dairy>Milk,,30389.92,53152.93,INR,S205,active,2023-07-13,,4.51,43x36x1,98,2025-05-22
P1256,Often,Clothing>Men>Topwear,,13052.41,37245.02,INR,S208,active,2023-12-31,2026-05-12,3.3,23x17x1,167,2025-09-21
P1257,There,Electronics>Mobile>Accessories,Nike,10578.25,64281.81,INR,S205,discontinued,2023-07-21,,1.91,49x32x4,44,2025-11-23
P1258,Summer,Electronics>Mobile>Accessories,,41655.54,17150.84,INR,S204,discontinued,2025-01-10,,1.64,19x27x5,70,2026-01-31
P1259,Third,Grocery>Dairy>Milk,Boat,41660.15,44971.09,INR,S204,inactive,2024-11-16,2027-02-17,1.56,42x32x7,135,2025-10-18
P1260,Think,Grocery>Dairy>Milk,,21278.9,40160.94,INR,S210,discontinued,2023-09-19,,3.92,43x35x7,134,2026-03-15
P1261,Threat,Clothing>Men>Topwear,Boat,17024.46,8894.95,INR,S201,active,2023-09-20,,0.55,41x9x1,64,2025-10-01
P1262,Dream,Electronics>Mobile>Accessories,Dell,48485.22,17494.76,INR,S201,inactive,2024-02-05,,2.89,44x17x8,200,2025-10-11
P1263,Position,Clothing>Men>Topwear,Dell,34813.86,61989.08,INR,S204,active,2024-10-10,,3.98,21x40x1,110,2025-11-22
P1264,Range,Electronics>Mobile>Accessories,Dell,49378.04,5590.29,INR,S209,inactive,2025-03-04,2026-10-04,1.9,32x39x8,120,2025-11-01
P1265,Picture,Electronics>Mobile>Accessories,Dell,15887.75,43097.14,INR,S207,discontinued,2025-02-22,2026-06-28,3.91,30x19x2,124,2025-04-30
P1266,Cold,Clothing>Men>Topwear,,43060.83,62210.11,INR,S206,inactive,2024-07-12,,0.63,23x18x9,14,2026-02-19
P1267,Cold,Clothing>Men>Topwear,,22972.68,51754.31,INR,S209,discontinued,2024-01-31,,0.29,15x31x6,45,2026-01-08
P1268,Me,Grocery>Dairy>Milk,Nike,45983.85,68000.67,INR,S205,inactive,2024-08-30,,0.82,44x37x7,194,2026-03-26
P1269,Arm,Electronics>Mobile>Accessories,Boat,38757.22,39827.09,INR,S209,inactive,2024-02-24,,1.86,50x20x8,190,2026-02-25
P1270,Fill,Grocery>Dairy>Milk,Nike,42646.0,45996.6,INR,S204,discontinued,2025-01-16,,4.43,24x37x9,124,2025-06-24
P1271,Local,Grocery>Dairy>Milk,Nike,24774.73,60178.51,INR,S205,discontinued,2024-09-18,2027-02-14,2.33,11x11x9,184,2025-10-23
P1272,Make,Grocery>Dairy>Milk,Dell,22199.78,33367.89,INR,S209,inactive,2024-09-08,,0.22,48x44x10,117,2025-04-27
P1273,Government,Clothing>Men>Topwear,Boat,36281.75,69699.66,INR,S202,inactive,2024-08-24,,3.07,26x33x9,79,2025-10-20
P1274,Season,Grocery>Dairy>Milk,Boat,2679.84,41535.53,INR,S208,active,2024-08-14,2026-09-11,2.33,15x20x1,185,2025-12-13
P1275,Magazine,Electronics>Mobile>Accessories,Dell,1168.38,22871.11,INR,S207,active,2024-02-07,,0.24,24x40x9,36,2026-01-20
P1276,Size,Clothing>Men>Topwear,Nike,16497.77,44631.31,INR,S210,inactive,2023-12-18,2026-12-14,2.37,50x21x4,179,2025-10-31
P1277,Nearly,Grocery>Dairy>Milk,Dell,28465.02,65555.28,INR,S203,discontinued,2023-08-19,2026-07-28,2.12,25x35x2,38,2026-01-26
P1278,Color,Clothing>Men>Topwear,Dell,9072.99,26607.93,INR,S204,inactive,2024-01-14,,3.69,44x37x10,187,2026-01-08
P1279,Authority,Grocery>Dairy>Milk,Dell,4726.44,19544.38,INR,S209,active,2024-09-13,,4.23,41x12x2,32,2026-01-03
P1280,Ball,Grocery>Dairy>Milk,,22633.55,42751.84,INR,S207,inactive,2024-04-26,,3.36,34x32x1,112,2025-09-20
P1281,Body,Electronics>Mobile>Accessories,,13447.31,37670.5,INR,S205,inactive,2024-04-11,2026-12-25,2.03,9x47x6,200,2026-02-26
P1282,Green,Clothing>Men>Topwear,Nike,21497.65,4271.84,INR,S208,inactive,2023-11-18,,0.13,19x48x3,192,2025-09-17
P1283,Threat,Clothing>Men>Topwear,,21991.93,17974.33,INR,S202,active,2024-03-05,,2.09,10x50x6,99,2025-08-30
P1284,Hard,Clothing>Men>Topwear,,2264.18,42449.11,INR,S202,discontinued,2024-03-31,,3.46,16x5x3,105,2025-09-18
P1285,Message,Clothing>Men>Topwear,Dell,34913.18,6530.38,INR,S201,discontinued,2024-01-04,,4.78,48x17x1,199,2026-03-06
P1286,Story,Electronics>Mobile>Accessories,Nike,6969.74,16934.3,INR,S209,inactive,2024-08-19,,1.64,50x20x8,161,2025-10-01
P1287,Right,Electronics>Mobile>Accessories,,38858.35,50687.9,INR,S205,inactive,2024-09-25,,2.05,47x40x1,184,2025-06-19
P1288,World,Electronics>Mobile>Accessories,Dell,23029.96,63772.36,INR,S206,discontinued,2025-02-23,2027-02-04,4.69,45x20x5,88,2025-07-16
P1289,Focus,Electronics>Mobile>Accessories,Nike,13376.15,16149.88,INR,S210,discontinued,2025-04-10,,0.32,10x29x6,181,2025-05-07
P1290,Top,Electronics>Mobile>Accessories,,11731.75,50815.46,INR,S209,discontinued,2023-12-16,,2.52,35x23x8,161,2025-10-15
P1291,Parent,Clothing>Men>Topwear,,6000.58,62619.48,INR,S208,discontinued,2024-12-19,,4.02,7x42x3,143,2025-07-31
P1292,Determine,Grocery>Dairy>Milk,,7987.92,32645.75,INR,S201,inactive,2024-04-14,,1.34,33x39x7,186,2025-10-29
P1293,Open,Clothing>Men>Topwear,Dell,12706.29,38921.96,INR,S209,inactive,2024-04-19,,0.13,23x11x7,44,2025-08-26
P1294,Improve,Grocery>Dairy>Milk,Nike,8030.04,57985.59,INR,S210,active,2024-03-28,,1.32,42x37x7,10,2025-10-28
P1295,Carry,Electronics>Mobile>Accessories,,48032.88,57831.13,INR,S205,discontinued,2024-07-09,,1.04,34x45x6,199,2025-05-16
P1296,Various,Grocery>Dairy>Milk,Dell,32894.2,22290.01,INR,S203,discontinued,2023-07-08,,1.48,45x34x8,184,2026-02-01
P1297,Build,Clothing>Men>Topwear,Nike,19730.01,13448.74,INR,S209,discontinued,2024-09-22,,2.08,10x6x7,128,2025-11-02
P1298,Woman,Grocery>Dairy>Milk,,49620.71,17120.74,INR,S202,discontinued,2024-11-17,,3.72,31x9x8,10,2026-02-01
P1299,State,Clothing>Men>Topwear,Nike,48330.67,51522.73,INR,S209,discontinued,2024-12-24,2026-10-08,1.66,32x17x7,69,2026-03-16
P1300,Animal,Clothing>Men>Topwear,,39278.95,53794.36,INR,S206,active,2024-03-14,,2.89,37x12x10,91,2025-08-09
P1301,Our,Clothing>Men>Topwear,Dell,24771.27,12534.43,INR,S206,inactive,2023-05-26,,3.43,38x8x1,60,2025-10-25
P1302,Vote,Clothing>Men>Topwear,Dell,11614.15,51302.5,INR,S201,active,2023-12-21,,2.09,35x18x8,22,2025-07-21
P1303,Evening,Electronics>Mobile>Accessories,Dell,24260.14,32717.55,INR,S204,discontinued,2024-11-12,,4.95,30x6x8,60,2025-12-26
P1304,Sea,Grocery>Dairy>Milk,,13293.69,30408.61,INR,S204,active,2024-05-27,2027-01-31,4.98,45x28x7,169,2026-04-13
P1305,Hot,Grocery>Dairy>Milk,,5737.5,22462.08,INR,S208,active,2024-10-09,,4.73,10x21x5,45,2025-07-26
P1306,Dinner,Grocery>Dairy>Milk,Boat,20497.88,11659.87,INR,S209,discontinued,2024-02-16,,2.44,38x23x6,170,2025-10-04
P1307,Manager,Electronics>Mobile>Accessories,Dell,32816.27,14934.14,INR,S206,inactive,2024-08-11,,4.95,26x44x6,43,2025-08-27
P1308,Mrs,Electronics>Mobile>Accessories,Dell,584.94,47726.35,INR,S205,discontinued,2025-01-21,,3.98,32x19x9,128,2025-10-11
P1309,Agreement,Electronics>Mobile>Accessories,Boat,3483.97,39272.45,INR,S207,discontinued,2024-07-23,2027-02-09,2.08,49x13x1,100,2025-06-06
P1310,Respond,Electronics>Mobile>Accessories,,32061.3,27616.45,INR,S203,active,2023-09-07,,2.51,38x22x3,181,2025-10-12
P1311,Media,Clothing>Men>Topwear,Dell,4280.46,63284.6,INR,S207,discontinued,2024-05-30,2026-07-17,3.02,23x22x10,72,2026-03-20
P1312,Easy,Electronics>Mobile>Accessories,Boat,11067.45,66222.0,INR,S208,inactive,2023-11-19,,2.5,12x38x6,57,2026-03-15
P1313,Eye,Clothing>Men>Topwear,Boat,34019.22,32149.71,INR,S205,discontinued,2023-07-04,2026-05-13,2.78,14x49x5,134,2025-07-18
P1314,Exactly,Grocery>Dairy>Milk,,8309.09,6032.39,INR,S210,discontinued,2023-09-24,,1.69,26x31x10,61,2026-01-14
P1315,Hard,Grocery>Dairy>Milk,Boat,14134.71,45844.18,INR,S202,active,2023-05-03,,3.01,48x39x6,110,2025-11-16
P1316,Natural,Electronics>Mobile>Accessories,,14778.62,68475.47,INR,S203,discontinued,2025-01-21,,2.46,46x5x10,129,2026-02-27
P1317,Owner,Clothing>Men>Topwear,Nike,26091.98,37793.03,INR,S203,discontinued,2024-01-13,2026-10-22,4.45,43x29x9,90,2025-09-16
P1318,Such,Electronics>Mobile>Accessories,Nike,1146.76,43803.01,INR,S209,discontinued,2023-05-14,2027-03-11,0.48,40x31x5,170,2026-01-07
P1319,Time,Clothing>Men>Topwear,Boat,1992.43,41739.82,INR,S204,inactive,2023-05-29,2027-01-29,4.78,38x35x3,16,2025-12-06
P1320,Somebody,Electronics>Mobile>Accessories,Nike,44572.6,13619.26,INR,S208,inactive,2024-04-06,2027-04-01,1.08,17x43x7,103,2025-11-11
P1321,Increase,Electronics>Mobile>Accessories,,16917.95,57552.48,INR,S208,inactive,2024-12-25,,1.22,49x39x3,126,2025-10-19
P1322,Behind,Electronics>Mobile>Accessories,Boat,7113.43,49380.71,INR,S210,active,2023-07-07,,0.67,34x31x8,83,2025-12-06
P1323,Two,Grocery>Dairy>Milk,Boat,25290.98,30494.71,INR,S206,active,2024-10-11,2026-09-01,3.13,47x29x2,44,2025-05-05
P1324,Seem,Clothing>Men>Topwear,,45178.28,63739.01,INR,S210,inactive,2023-12-31,,4.41,47x50x5,78,2025-06-12
P1325,Film,Electronics>Mobile>Accessories,Boat,42149.36,2221.42,INR,S206,inactive,2023-07-26,2027-03-05,1.36,25x47x1,108,2025-11-30
P1326,Image,Electronics>Mobile>Accessories,Boat,38873.3,62339.6,INR,S208,inactive,2024-08-24,,3.31,40x28x1,35,2025-06-06
P1327,Appear,Clothing>Men>Topwear,Boat,1161.09,31235.34,INR,S204,active,2024-11-02,2027-02-28,1.61,42x22x10,75,2025-09-13
P1328,Join,Grocery>Dairy>Milk,Dell,19456.54,56072.31,INR,S205,active,2024-01-26,,0.69,17x16x9,195,2026-03-29
P1329,Seem,Electronics>Mobile>Accessories,,35441.46,21532.99,INR,S206,inactive,2024-12-13,,3.4,23x50x10,99,2026-01-01
P1330,Eat,Electronics>Mobile>Accessories,,24173.39,62053.13,INR,S207,active,2023-07-06,2026-07-01,0.58,25x48x1,44,2025-06-13
P1331,Hope,Clothing>Men>Topwear,,6990.99,40829.63,INR,S204,inactive,2024-12-20,,1.14,13x40x2,76,2026-03-12
P1332,Move,Clothing>Men>Topwear,Boat,48423.35,16409.4,INR,S204,discontinued,2025-03-15,2027-01-04,1.19,10x44x10,153,2026-02-26
P1333,Material,Electronics>Mobile>Accessories,Dell,2007.38,69086.07,INR,S201,discontinued,2024-10-09,,4.77,27x16x5,110,2025-06-19
P1334,Fast,Grocery>Dairy>Milk,Boat,9731.63,2235.48,INR,S202,discontinued,2024-08-25,2026-08-28,3.43,33x27x7,134,2026-02-20
P1335,Indicate,Grocery>Dairy>Milk,,38928.23,5908.83,INR,S210,inactive,2024-08-24,,4.15,6x17x2,72,2026-03-09
P1336,Force,Electronics>Mobile>Accessories,Dell,22676.2,34395.83,INR,S208,inactive,2023-06-02,,2.96,38x13x1,169,2025-04-16
P1337,Report,Clothing>Men>Topwear,Nike,3981.82,39355.43,INR,S208,active,2024-06-16,,4.56,40x25x1,86,2025-09-17
P1338,Fear,Grocery>Dairy>Milk,Dell,9463.69,69704.58,INR,S206,inactive,2024-03-04,2026-08-13,0.58,47x50x5,87,2025-08-03
P1339,Set,Electronics>Mobile>Accessories,Dell,8093.98,41110.89,INR,S209,active,2024-12-05,,4.9,16x41x7,82,2026-02-06
P1340,Low,Grocery>Dairy>Milk,Boat,30189.39,41821.91,INR,S206,discontinued,2023-05-18,,0.83,34x23x9,73,2025-07-06
P1341,Up,Grocery>Dairy>Milk,Boat,20286.89,55741.43,INR,S203,inactive,2024-08-27,2027-03-05,3.42,18x12x4,20,2026-01-29
P1342,Social,Grocery>Dairy>Milk,Dell,16404.02,45882.34,INR,S201,inactive,2023-08-01,,1.22,29x14x4,152,2025-09-06
P1343,Whatever,Grocery>Dairy>Milk,Dell,35393.11,5763.3,INR,S203,inactive,2023-07-05,,2.56,14x32x1,184,2025-11-21
P1344,Speech,Grocery>Dairy>Milk,,14000.86,39100.34,INR,S210,inactive,2023-05-23,,0.51,15x39x3,51,2025-05-25
P1345,Take,Grocery>Dairy>Milk,Dell,23346.68,27710.8,INR,S203,discontinued,2025-01-20,,0.3,26x38x10,50,2026-02-28
P1346,We,Clothing>Men>Topwear,Nike,25757.1,52486.85,INR,S202,active,2024-01-16,2027-01-19,3.38,30x41x4,23,2025-08-09
P1347,Seek,Clothing>Men>Topwear,Nike,29918.65,43911.32,INR,S203,active,2023-06-29,,2.29,11x39x9,121,2025-04-28
P1348,Catch,Electronics>Mobile>Accessories,Dell,13874.82,57826.02,INR,S208,inactive,2025-01-22,2026-11-30,2.18,35x13x8,139,2025-05-17
P1349,Ability,Electronics>Mobile>Accessories,,42416.93,55433.63,INR,S207,discontinued,2023-10-14,2026-10-31,2.8,15x41x8,98,2025-12-23
P1350,Ability,Electronics>Mobile>Accessories,Nike,45785.18,32259.36,INR,S201,discontinued,2025-01-05,,1.96,44x9x1,193,2025-09-12
P1351,Reach,Grocery>Dairy>Milk,,21943.4,43113.67,INR,S206,active,2023-09-18,,0.35,48x13x5,76,2025-11-04
P1352,Tough,Grocery>Dairy>Milk,Nike,40640.91,26447.82,INR,S208,discontinued,2024-01-15,2026-11-03,1.4,10x47x5,89,2026-03-02
P1353,Become,Grocery>Dairy>Milk,,6668.76,57597.05,INR,S210,discontinued,2025-01-07,,3.97,25x15x7,122,2025-11-13
P1354,All,Grocery>Dairy>Milk,Boat,5267.72,7411.69,INR,S203,discontinued,2023-05-18,,3.69,7x40x7,33,2025-12-02
P1355,Different,Clothing>Men>Topwear,Nike,888.67,40761.96,INR,S203,discontinued,2025-03-16,,1.26,15x8x8,53,2025-09-24
P1356,Factor,Electronics>Mobile>Accessories,Nike,13976.46,62445.42,INR,S201,inactive,2024-01-25,,3.39,5x31x3,192,2025-08-17
P1357,Along,Electronics>Mobile>Accessories,Boat,39125.07,8432.36,INR,S209,discontinued,2023-06-28,,0.18,20x31x10,195,2025-12-02
P1358,Them,Grocery>Dairy>Milk,,4645.86,1581.65,INR,S204,inactive,2024-12-26,,1.69,8x45x8,104,2025-12-11
P1359,Road,Grocery>Dairy>Milk,Nike,16809.52,9097.68,INR,S202,discontinued,2024-06-16,2026-06-14,2.29,41x47x6,148,2025-07-11
P1360,Far,Clothing>Men>Topwear,,32643.01,41444.11,INR,S209,inactive,2024-11-30,2026-08-23,0.17,13x34x4,176,2026-02-13
P1361,Fill,Electronics>Mobile>Accessories,Boat,9989.95,50982.15,INR,S207,discontinued,2025-02-11,,2.32,13x47x1,81,2025-04-24
P1362,Discuss,Clothing>Men>Topwear,,13380.09,28136.88,INR,S206,active,2024-06-18,2026-06-24,3.89,40x24x6,145,2025-11-03
P1363,Concern,Clothing>Men>Topwear,,29815.16,53022.89,INR,S207,discontinued,2024-04-22,,3.94,28x35x3,133,2026-03-17
P1364,Daughter,Grocery>Dairy>Milk,,3268.84,60688.6,INR,S204,inactive,2024-03-27,,3.32,44x45x7,117,2026-03-21
P1365,Bank,Clothing>Men>Topwear,,33632.38,39682.67,INR,S209,inactive,2023-07-03,2027-04-06,4.93,16x43x6,48,2026-04-10
P1366,Represent,Grocery>Dairy>Milk,Nike,49840.07,34625.39,INR,S208,inactive,2024-06-13,,0.6,38x19x5,200,2025-07-01
P1367,Provide,Electronics>Mobile>Accessories,,25124.57,28541.64,INR,S201,inactive,2024-04-23,,4.93,38x44x2,86,2026-04-05
P1368,Dog,Grocery>Dairy>Milk,Nike,36422.74,59965.5,INR,S207,inactive,2024-09-03,,0.68,32x29x10,62,2025-10-16
P1369,Expert,Electronics>Mobile>Accessories,Nike,9010.59,31959.85,INR,S208,active,2024-09-15,,3.08,29x7x2,49,2026-01-09
P1370,Edge,Grocery>Dairy>Milk,Dell,28447.02,18249.63,INR,S201,discontinued,2024-09-21,,4.36,28x37x2,78,2026-02-26
P1371,Leader,Grocery>Dairy>Milk,Dell,36631.62,21545.82,INR,S210,active,2024-07-21,,2.44,37x28x1,154,2025-05-29
P1372,Degree,Clothing>Men>Topwear,Nike,22706.96,32798.05,INR,S210,discontinued,2023-11-12,2026-08-29,1.05,36x31x7,182,2025-09-24
P1373,When,Clothing>Men>Topwear,Nike,10682.22,68956.7,INR,S207,discontinued,2024-05-11,2026-08-30,3.24,8x40x8,65,2025-11-22
P1374,Whose,Clothing>Men>Topwear,Boat,10968.62,7488.45,INR,S209,inactive,2023-06-20,,3.74,15x34x6,65,2025-08-27
P1375,Could,Electronics>Mobile>Accessories,Dell,48955.27,14511.66,INR,S208,inactive,2023-10-15,2026-12-18,2.29,20x31x6,60,2025-11-28
P1376,Police,Clothing>Men>Topwear,,21798.84,12703.91,INR,S202,inactive,2024-09-03,,4.67,27x37x7,10,2025-07-26
P1377,Onto,Electronics>Mobile>Accessories,,46429.72,49361.77,INR,S203,active,2025-03-23,,3.91,16x38x7,156,2026-03-18
P1378,Wind,Grocery>Dairy>Milk,Dell,23650.58,48089.6,INR,S209,active,2023-08-01,2026-09-02,4.78,6x45x5,25,2025-11-25
P1379,Church,Clothing>Men>Topwear,Nike,31826.32,59885.24,INR,S206,inactive,2024-02-27,,3.35,38x20x9,170,2025-08-13
P1380,Price,Electronics>Mobile>Accessories,Dell,20214.6,10444.18,INR,S203,active,2024-11-02,2026-04-25,0.16,27x30x4,29,2025-05-02
P1381,North,Grocery>Dairy>Milk,,47125.87,12059.3,INR,S204,active,2023-11-10,2027-03-20,1.1,18x22x1,146,2026-03-19
P1382,Already,Clothing>Men>Topwear,Dell,30579.45,1170.19,INR,S205,discontinued,2024-10-12,,2.71,38x15x8,200,2025-05-02
P1383,Position,Grocery>Dairy>Milk,Boat,691.26,39863.75,INR,S201,inactive,2023-10-01,2027-04-11,2.16,11x43x5,100,2026-01-20
P1384,Hold,Grocery>Dairy>Milk,Nike,13900.56,21618.26,INR,S209,active,2023-10-04,2026-10-05,4.42,42x46x3,109,2025-06-26
P1385,Argue,Electronics>Mobile>Accessories,Boat,38850.05,47591.11,INR,S210,discontinued,2023-12-13,,2.68,18x21x5,85,2025-09-19
P1386,Idea,Clothing>Men>Topwear,Boat,27831.33,63342.96,INR,S203,active,2024-05-02,2026-07-15,0.67,6x11x6,109,2025-12-21
P1387,General,Electronics>Mobile>Accessories,,33063.23,14147.05,INR,S206,inactive,2023-08-28,,4.08,41x45x5,188,2025-11-07
P1388,Road,Grocery>Dairy>Milk,Nike,36972.94,53478.48,INR,S201,inactive,2025-04-10,2027-01-24,3.64,11x40x2,171,2025-08-23
P1389,Enough,Grocery>Dairy>Milk,Boat,22322.11,6129.52,INR,S208,active,2024-08-07,2026-10-14,3.52,36x23x5,128,2026-04-09
P1390,Head,Clothing>Men>Topwear,Boat,12844.85,51398.31,INR,S203,discontinued,2023-08-02,,1.1,47x14x2,104,2026-02-22
P1391,Office,Clothing>Men>Topwear,Boat,29172.4,7607.63,INR,S203,inactive,2024-03-20,,4.1,42x12x9,153,2026-01-27
P1392,Until,Grocery>Dairy>Milk,Nike,34841.62,16274.87,INR,S205,discontinued,2023-10-31,,3.04,18x49x2,42,2026-01-28
P1393,Us,Electronics>Mobile>Accessories,,45928.98,36720.97,INR,S208,inactive,2025-02-26,2026-05-29,3.86,30x44x6,32,2025-10-17
P1394,Hand,Clothing>Men>Topwear,Nike,17508.45,37885.64,INR,S207,active,2024-12-27,,2.89,5x5x10,92,2025-06-02
P1395,Attention,Grocery>Dairy>Milk,,43139.86,17877.49,INR,S209,active,2024-07-07,,0.47,36x50x6,123,2026-02-23
P1396,Myself,Grocery>Dairy>Milk,Dell,3642.02,27943.39,INR,S208,active,2023-05-17,,3.17,30x44x10,129,2026-01-02
P1397,Letter,Grocery>Dairy>Milk,Nike,5146.03,19521.72,INR,S202,inactive,2024-02-24,,4.41,14x18x10,23,2025-11-16
P1398,Thing,Electronics>Mobile>Accessories,Nike,32456.26,66082.56,INR,S201,discontinued,2024-08-18,,1.47,28x17x4,58,2025-10-16
P1399,Environmental,Grocery>Dairy>Milk,Dell,37996.16,55320.23,INR,S206,discontinued,2023-12-25,2026-04-17,0.43,7x42x4,103,2025-12-16
P1400,Nearly,Electronics>Mobile>Accessories,,44134.05,26205.16,INR,S203,inactive,2023-12-02,2027-01-26,2.78,49x20x6,165,2025-09-24
P1401,Always,Grocery>Dairy>Milk,Nike,40878.41,27530.2,INR,S207,active,2024-01-31,,0.24,18x26x7,189,2025-11-15
P1402,Well,Electronics>Mobile>Accessories,Nike,40752.14,9769.99,INR,S209,active,2024-08-23,,2.49,43x39x10,80,2025-05-26
P1403,Some,Electronics>Mobile>Accessories,Boat,14393.74,43066.1,INR,S203,discontinued,2024-12-20,,4.49,44x19x6,65,2026-02-02
P1404,Pretty,Clothing>Men>Topwear,Nike,21153.03,46496.02,INR,S202,discontinued,2023-09-08,,2.4,42x49x4,186,2026-03-06
P1405,School,Clothing>Men>Topwear,Boat,10538.14,45079.02,INR,S207,active,2025-03-28,,4.98,14x7x9,183,2025-10-29
P1406,Garden,Grocery>Dairy>Milk,Nike,30058.33,35918.81,INR,S203,active,2023-05-16,,2.31,26x21x4,197,2026-02-14
P1407,Word,Clothing>Men>Topwear,Nike,19333.92,35425.05,INR,S205,inactive,2023-04-22,2026-08-22,0.56,17x49x1,101,2025-12-18
P1408,Leave,Grocery>Dairy>Milk,Dell,38124.47,18732.84,INR,S201,active,2023-08-03,,1.1,50x17x6,179,2025-10-26
P1409,Young,Grocery>Dairy>Milk,Boat,47684.4,53553.94,INR,S202,active,2025-02-13,2026-10-02,3.44,40x37x2,90,2025-08-11
P1410,Near,Electronics>Mobile>Accessories,Nike,28362.19,54433.42,INR,S201,discontinued,2025-03-22,,1.94,7x15x3,143,2025-11-02
P1411,High,Clothing>Men>Topwear,Boat,4040.48,27404.76,INR,S202,inactive,2024-11-19,,1.89,41x33x5,77,2025-04-26
P1412,Data,Electronics>Mobile>Accessories,Dell,43067.13,58009.28,INR,S204,active,2024-03-18,2026-06-05,2.21,44x23x1,17,2026-02-04
P1413,Understand,Grocery>Dairy>Milk,Boat,29874.47,28211.37,INR,S207,active,2024-10-30,,4.63,23x15x4,149,2025-05-08
P1414,Economic,Clothing>Men>Topwear,Boat,6899.98,19644.77,INR,S205,inactive,2025-02-13,,4.44,5x11x1,123,2025-06-15
P1415,Clear,Clothing>Men>Topwear,Boat,31400.66,25772.07,INR,S204,active,2024-04-01,,1.77,47x31x6,129,2026-02-13
P1416,Think,Electronics>Mobile>Accessories,,43721.09,29126.5,INR,S202,inactive,2023-06-28,,0.14,33x50x4,11,2025-05-05
P1417,Step,Electronics>Mobile>Accessories,Dell,48722.4,26750.15,INR,S203,discontinued,2023-08-31,2026-08-22,4.69,12x42x5,132,2026-01-17
P1418,Sure,Clothing>Men>Topwear,Nike,14407.43,25267.61,INR,S203,inactive,2024-01-03,,0.84,29x47x2,118,2026-03-29
P1419,Put,Clothing>Men>Topwear,Dell,34050.77,14917.49,INR,S203,active,2023-07-24,2026-06-18,4.73,26x17x3,102,2025-08-28
P1420,Wide,Clothing>Men>Topwear,Boat,6042.19,11531.81,INR,S201,active,2024-04-02,,4.83,21x19x1,121,2025-12-19
P1421,Large,Grocery>Dairy>Milk,,36981.39,63746.46,INR,S203,discontinued,2023-08-03,2027-01-16,0.81,39x26x5,181,2026-01-31
P1422,Receive,Electronics>Mobile>Accessories,Boat,28305.78,1765.86,INR,S207,inactive,2024-12-02,,3.96,14x15x3,33,2026-03-12
P1423,Anyone,Grocery>Dairy>Milk,Nike,10035.87,63566.54,INR,S204,discontinued,2025-03-16,,3.86,7x7x4,150,2025-09-25
P1424,Western,Clothing>Men>Topwear,Boat,6903.36,16698.28,INR,S205,active,2023-11-04,2027-04-10,1.27,50x28x6,191,2025-08-03
