inventory_id,product_id,warehouse_id,batch_id,stock_quantity,reserved_quantity,damaged_quantity,last_restock_date,last_updated
I5596,P1259,W105,B46,-10,28,28,2026-02-27,2025-11-13
I5597,P1274,W104,B45,1212,121,35,2025-08-15,2025-07-06
I5598,P1085,W107,B86,-10,158,2,2025-11-19,2026-02-11
I5599,P1000,W108,B53,1312,192,48,2025-12-14,2025-09-04
I5600,P1269,W108,B35,-10,74,49,2026-02-15,2025-07-06
I5601,P1282,W102,B26,-10,76,37,2025-05-08,2025-05-29
I5602,P1279,W102,B9,1414,128,2,2025-06-03,2026-02-12
I5603,P1359,W107,B56,-10,103,12,2026-04-10,2026-01-05
I5604,P1325,W107,B8,-10,85,43,2025-08-30,2025-12-09
I5605,P1418,W100,B95,1904,82,41,2025-05-24,2026-02-10
I5606,P1371,W102,B21,4533,105,7,2026-03-27,2025-09-28
I5607,P1474,W103,B97,496,73,40,2025-12-19,2026-01-22
I5608,P1449,W102,B94,-10,26,45,2025-09-30,2025-10-18
I5609,P1098,W109,B80,1131,78,12,2025-06-29,2025-04-21
I5610,P1310,W108,B41,-10,73,13,2026-03-17,2025-08-29
I5611,P1137,W103,B40,4587,91,46,2025-11-06,2026-01-09
I5612,P1420,W100,B8,3014,171,33,2025-10-18,2025-10-05
I5613,P1112,W108,B60,286,70,19,2025-05-18,2026-01-02
I5614,P1479,W108,B94,2906,67,1,2025-12-16,2025-06-29
I5615,P1271,W109,B88,-10,145,34,2025-06-11,2025-05-04
I5616,P1010,W100,B19,-10,13,22,2025-11-13,2025-08-05
I5617,P1341,W109,B10,-10,104,15,2025-05-17,2026-01-16
I5618,P1498,W103,B22,-10,39,21,2025-06-16,2025-11-16
I5619,P1451,W100,B24,2529,58,22,2025-09-16,2026-03-15
I5620,P1140,W107,B28,128,164,17,2025-11-09,2026-03-26
I5621,P1305,W102,B4,2853,125,30,2025-12-15,2025-10-06
I5622,P1144,W105,B14,-10,95,19,2025-11-20,2025-10-06
I5623,P1452,W103,B21,1266,157,33,2026-01-27,2025-12-28
I5624,P1417,W103,B99,2009,60,17,2025-05-06,2025-07-01
I5625,P1341,W107,B65,-10,175,19,2025-09-24,2026-01-26
I5626,P1413,W107,B9,-10,12,34,2026-02-04,2025-08-23
I5627,P1326,W105,B93,-10,106,17,2025-12-08,2025-07-03
I5628,P1101,W100,B80,3003,145,39,2025-12-12,2026-04-09
I5629,P1271,W107,B40,3289,155,45,2025-12-01,2025-06-19
I5630,P1225,W101,B18,-10,103,49,2025-06-24,2026-01-09
I5631,P1074,W106,B37,-10,176,44,2026-03-22,2026-03-11
I5632,P1324,W108,B44,3777,11,49,2026-02-10,2026-01-25
I5633,P1314,W100,B34,-10,158,50,2025-10-27,2026-01-29
I5634,P1301,W104,B55,-10,36,2,2026-02-03,2025-12-11
I5635,P1179,W107,B46,2881,131,31,2025-12-30,2026-01-24
I5636,P1384,W101,B38,4294,74,43,2025-08-23,2025-04-26
I5637,P1119,W106,B74,1659,119,35,2026-04-03,2025-12-16
I5638,P1312,W107,B41,779,100,50,2025-08-31,2025-04-30
I5639,P1390,W104,B31,4263,190,45,2026-02-03,2026-03-23
I5640,P1108,W104,B2,-10,147,23,2025-06-24,2025-10-15
I5641,P1419,W103,B57,-10,14,41,2025-12-23,2026-01-13
I5642,P1224,W102,B6,-10,196,42,2025-07-15,2026-01-26
I5643,P1089,W107,B85,4797,61,36,2025-08-26,2025-12-02
I5644,P1218,W109,B38,-10,166,2,2025-05-29,2026-04-03
I5645,P1140,W102,B50,-10,128,42,2025-06-24,2026-02-18
I5646,P1226,W104,B74,2035,165,30,2025-07-04,2025-06-11
I5647,P1326,W100,B80,-10,85,45,2025-09-20,2026-01-16
I5648,P1310,W105,B19,-10,73,17,2025-10-02,2025-12-19
I5649,P1081,W108,B10,1503,110,39,2026-02-03,2025-10-11
I5650,P1410,W106,B89,4356,83,28,2026-02-17,2025-06-03
I5651,P1304,W105,B40,1026,71,39,2026-04-05,2025-10-06
I5652,P1255,W104,B56,2677,108,13,2026-03-17,2025-10-31
I5653,P1453,W104,B56,3638,165,36,2025-09-04,2025-10-23
I5654,P1417,W107,B11,3928,156,35,2025-08-16,2025-10-06
I5655,P1015,W106,B9,-10,69,29,2025-09-17,2025-08-07
I5656,P1176,W107,B63,590,157,21,2025-06-24,2025-07-01
I5657,P1458,W103,B77,4219,123,5,2026-02-16,2025-11-25
I5658,P1316,W101,B89,-10,143,7,2025-07-11,2026-02-25
I5659,P1122,W108,B24,-10,89,21,2026-01-27,2025-05-26
I5660,P1439,W108,B10,1789,41,14,2025-09-02,2025-12-08
I5661,P1255,W104,B64,1478,137,36,2025-08-28,2026-01-27
I5662,P1478,W104,B70,-10,141,47,2025-09-12,2025-11-29
I5663,P1211,W103,B67,-10,61,24,2025-06-02,2025-10-12
I5664,P1499,W109,B13,4828,46,22,2025-08-26,2025-05-14
I5665,P1424,W105,B53,4656,48,6,2025-12-22,2026-02-28
I5666,P1116,W101,B80,4429,103,25,2025-12-24,2025-12-28
I5667,P1302,W108,B37,3132,178,14,2025-06-15,2025-10-11
I5668,P1104,W109,B88,-10,52,50,2025-10-03,2025-06-13
I5669,P1078,W101,B77,-10,69,22,2025-09-27,2025-05-13
I5670,P1285,W101,B47,3696,13,42,2026-03-15,2026-04-03
I5671,P1026,W109,B96,660,38,26,2025-05-12,2025-07-21
I5672,P1365,W109,B2,-10,35,3,2026-04-13,2025-08-11
I5673,P1357,W106,B20,-10,5,37,2026-01-05,2025-12-31
I5674,P1067,W102,B85,-10,26,23,2026-03-08,2025-04-27
I5675,P1157,W104,B11,364,135,33,2025-09-13,2026-01-15
I5676,P1415,W108,B3,-10,192,18,2025-07-19,2025-09-27
I5677,P1151,W101,B55,-10,153,24,2025-06-28,2025-06-13
I5678,P1251,W103,B21,1462,71,32,2025-06-01,2025-07-12
I5679,P1435,W106,B27,585,31,46,2025-07-07,2025-10-26
I5680,P1251,W109,B51,-10,159,12,2025-10-15,2025-06-19
I5681,P1121,W109,B87,-10,33,5,2025-09-16,2026-02-03
I5682,P1114,W103,B38,513,154,22,2025-12-08,2026-01-13
I5683,P1298,W108,B73,3610,82,25,2026-01-16,2026-04-01
I5684,P1470,W108,B8,4888,23,1,2025-10-08,2025-10-05
I5685,P1450,W104,B65,-10,63,48,2025-05-02,2026-02-17
I5686,P1421,W105,B62,-10,105,30,2025-09-14,2025-06-27
I5687,P1423,W106,B59,4383,106,11,2025-05-09,2026-01-06
I5688,P1227,W104,B23,-10,53,28,2026-03-24,2025-08-23
I5689,P1033,W107,B6,-10,195,49,2025-11-25,2025-05-02
I5690,P1081,W104,B25,-10,181,9,2025-12-02,2025-12-20
I5691,P1075,W108,B89,517,119,32,2026-04-08,2025-06-22
I5692,P1307,W103,B45,-10,73,34,2025-09-13,2025-05-26
I5693,P1361,W105,B19,1089,182,1,2025-11-28,2025-06-02
I5694,P1222,W109,B39,4477,32,0,2025-08-14,2025-05-11
I5695,P1188,W107,B66,-10,104,46,2025-04-16,2026-01-24
I5696,P1158,W101,B8,-10,78,2,2026-01-09,2025-09-02
I5697,P1075,W106,B18,-10,87,31,2026-02-02,2025-09-15
I5698,P1260,W106,B67,-10,163,0,2025-12-03,2026-02-25
I5699,P1035,W105,B79,903,71,23,2025-06-13,2025-06-22
I5700,P1442,W108,B23,3524,199,39,2025-07-29,2025-10-27
I5701,P1325,W107,B11,2105,145,4,2025-12-08,2025-08-17
I5702,P1451,W100,B73,361,17,6,2025-04-21,2025-11-19
I5703,P1417,W103,B28,-10,110,6,2026-01-13,2026-03-20
I5704,P1202,W103,B81,-10,141,36,2025-10-17,2025-12-19
I5705,P1420,W108,B62,-10,120,24,2025-08-08,2025-09-01
I5706,P1207,W100,B27,610,14,37,2025-07-24,2025-09-12
I5707,P1031,W101,B29,-10,29,44,2025-08-25,2026-02-26
I5708,P1026,W101,B32,2773,8,11,2025-10-23,2025-09-27
I5709,P1307,W107,B8,-10,53,14,2025-11-18,2025-12-06
I5710,P1302,W102,B17,4154,165,38,2025-08-27,2025-08-24
I5711,P1348,W106,B3,-10,162,31,2026-03-25,2026-03-12
I5712,P1388,W103,B22,-10,69,13,2026-02-19,2025-09-22
I5713,P1402,W104,B100,-10,136,49,2026-01-27,2025-10-15
I5714,P1327,W106,B34,4496,79,6,2025-06-27,2025-07-27
I5715,P1222,W109,B78,-10,81,26,2025-05-24,2025-04-30
I5716,P1167,W102,B24,-10,44,33,2025-08-13,2025-10-24
I5717,P1215,W101,B54,2580,35,17,2025-11-04,2026-03-08
I5718,P1075,W107,B95,-10,97,16,2026-03-02,2025-04-18
I5719,P1194,W101,B2,-10,190,27,2025-07-05,2026-04-08
I5720,P1194,W100,B16,1284,104,50,2026-03-27,2025-05-16
I5721,P1450,W107,B68,-10,143,4,2025-05-24,2025-08-12
I5722,P1225,W106,B31,699,25,41,2025-12-08,2026-01-18
I5723,P1128,W105,B23,-10,144,6,2025-04-26,2026-02-08
I5724,P1371,W100,B43,3261,82,33,2025-07-08,2026-04-02
I5725,P1040,W101,B69,-10,107,25,2025-05-04,2026-01-16
I5726,P1041,W107,B79,4518,200,15,2026-04-07,2025-08-13
I5727,P1389,W107,B100,-10,148,18,2025-09-12,2025-05-20
I5728,P1093,W109,B45,618,111,45,2025-10-04,2026-03-31
I5729,P1233,W107,B87,-8,101,15,2025-09-07,2026-01-10
I5730,P1176,W103,B1,2427,74,45,2025-09-04,2025-06-30
I5731,P1357,W107,B32,-10,21,37,2025-11-07,2026-01-27
I5732,P1453,W102,B12,1620,21,9,2026-01-28,2026-03-29
I5733,P1048,W107,B56,-10,5,42,2025-05-18,2026-02-26
I5734,P1285,W104,B20,-10,184,37,2025-05-20,2025-06-30
I5735,P1310,W106,B75,3902,66,42,2025-06-29,2026-02-15
I5736,P1310,W109,B76,-10,165,9,2026-01-05,2026-04-14
I5737,P1083,W100,B79,-10,68,13,2025-10-04,2025-12-24
I5738,P1001,W107,B58,-10,192,36,2026-03-23,2026-04-12
I5739,P1492,W105,B13,787,81,8,2025-04-25,2026-01-23
I5740,P1099,W106,B22,3053,33,46,2025-10-24,2025-11-28
I5741,P1324,W109,B9,-10,130,33,2025-08-20,2026-02-20
I5742,P1412,W104,B47,-10,134,25,2025-09-21,2025-07-27
I5743,P1319,W106,B40,1644,186,26,2025-06-11,2025-08-01
I5744,P1100,W103,B66,-10,190,12,2026-04-04,2025-10-14
I5745,P1419,W109,B71,-10,76,11,2025-10-17,2025-12-07
I5746,P1125,W101,B41,4790,55,31,2025-04-29,2025-04-22
I5747,P1135,W101,B22,-10,174,42,2025-10-21,2025-08-14
I5748,P1030,W103,B35,2158,95,15,2025-08-15,2025-09-06
I5749,P1461,W105,B17,2618,24,0,2025-06-04,2025-10-25
I5750,P1362,W105,B21,4455,20,25,2026-01-24,2025-09-13
I5751,P1261,W108,B82,-10,171,23,2026-01-18,2025-08-28
I5752,P1040,W103,B97,3369,190,29,2025-12-10,2025-11-20
I5753,P1092,W108,B73,4320,195,11,2026-01-29,2025-07-29
I5754,P1387,W100,B97,-10,79,18,2026-03-14,2025-12-30
I5755,P1487,W106,B23,1916,71,44,2026-04-16,2025-04-16
I5756,P1320,W105,B93,4399,107,13,2026-02-25,2025-09-12
I5757,P1117,W107,B15,1471,39,30,2026-02-17,2026-03-15
I5758,P1453,W100,B16,14,165,22,2025-06-27,2026-03-06
I5759,P1348,W109,B28,-10,68,1,2025-10-06,2026-01-13
I5760,P1202,W103,B62,3319,59,19,2025-11-24,2025-09-18
I5761,P1388,W107,B8,-10,16,48,2025-05-14,2025-05-17
I5762,P1007,W103,B93,-10,118,42,2025-07-09,2026-02-05
I5763,P1180,W103,B72,8,40,27,2025-04-30,2026-01-09
I5764,P1159,W103,B26,4405,109,49,2025-04-27,2025-07-14
I5765,P1342,W100,B74,3587,83,30,2025-09-07,2025-04-17
I5766,P1256,W108,B22,-10,145,10,2025-04-25,2025-05-03
I5767,P1035,W106,B94,-10,101,11,2025-11-26,2025-10-08
I5768,P1132,W103,B64,-10,153,22,2025-06-24,2025-09-08
I5769,P1220,W108,B22,829,11,41,2025-11-07,2025-09-18
I5770,P1142,W109,B96,508,119,8,2026-04-10,2025-06-09
I5771,P1495,W100,B14,3142,108,0,2026-01-02,2025-05-26
I5772,P1321,W104,B4,1468,46,41,2025-07-27,2026-01-30
I5773,P1174,W108,B67,4238,165,44,2025-09-03,2025-12-25
I5774,P1159,W106,B36,4130,44,10,2026-01-12,2025-04-20
I5775,P1424,W102,B41,2254,107,48,2026-03-09,2025-10-17
I5776,P1341,W100,B33,-10,129,48,2025-04-17,2025-07-04
I5777,P1093,W103,B71,-10,21,39,2025-08-29,2025-07-31
I5778,P1106,W107,B60,4443,168,29,2026-03-23,2025-07-30
I5779,P1342,W107,B90,-10,164,43,2025-11-07,2025-10-02
I5780,P1407,W100,B44,4523,172,47,2026-03-02,2025-12-02
I5781,P1258,W101,B4,238,114,10,2026-03-27,2025-08-07
I5782,P1447,W102,B79,-10,122,21,2025-12-31,2025-06-30
I5783,P1252,W108,B70,526,47,30,2026-01-12,2025-09-13
I5784,P1165,W108,B52,4979,55,50,2025-08-21,2025-11-02
I5785,P1320,W107,B18,-10,76,14,2025-10-23,2025-09-21
I5786,P1411,W101,B27,-10,131,7,2025-12-03,2025-11-27
I5787,P1324,W102,B97,1325,106,27,2025-08-18,2026-03-27
I5788,P1168,W104,B53,-10,190,20,2026-04-14,2026-02-05
I5789,P1252,W108,B50,-10,134,27,2025-08-14,2025-06-07
I5790,P1328,W103,B11,-10,65,13,2025-04-19,2025-04-21
I5791,P1339,W102,B24,-10,74,37,2025-08-31,2026-02-10
I5792,P1279,W107,B81,-10,63,15,2025-12-31,2025-11-09
I5793,P1062,W105,B37,-10,85,37,2025-11-27,2025-05-04
I5794,P1279,W108,B72,4744,40,46,2025-12-11,2025-04-17
I5795,P1228,W106,B66,-10,38,42,2025-11-02,2025-10-23
I5796,P1218,W108,B44,-10,25,4,2025-11-19,2025-11-01
I5797,P1072,W102,B94,3299,190,5,2026-02-07,2025-04-21
I5798,P1108,W106,B70,-10,86,7,2025-06-04,2025-11-30
I5799,P1216,W104,B24,4258,59,48,2025-10-20,2025-07-09
I5800,P1375,W102,B79,2256,37,19,2026-01-04,2026-03-29
I5801,P1414,W105,B24,846,180,25,2025-06-17,2026-03-02
I5802,P1441,W100,B87,4405,95,30,2025-04-16,2026-01-12
I5803,P1381,W100,B78,-10,25,38,2026-01-24,2025-10-16
I5804,P1026,W105,B68,-10,2,23,2025-09-17,2025-04-19
I5805,P1070,W105,B63,-10,82,20,2025-07-24,2025-05-31
I5806,P1452,W103,B51,-10,40,31,2025-06-19,2025-07-16
I5807,P1130,W104,B50,-10,20,43,2026-01-31,2026-01-16
I5808,P1202,W102,B89,840,191,39,2025-07-01,2025-11-24
I5809,P1099,W107,B31,1853,153,37,2026-01-02,2025-05-14
I5810,P1028,W104,B78,343,137,41,2025-09-06,2025-06-22
I5811,P1449,W101,B17,-10,73,0,2025-08-29,2026-03-21
I5812,P1104,W104,B70,4599,181,14,2025-08-27,2025-07-22
I5813,P1205,W104,B42,-10,17,36,2026-04-11,2025-08-14
I5814,P1111,W109,B57,4865,159,33,2025-04-18,2025-08-19
I5815,P1379,W109,B46,-10,118,11,2026-02-28,2025-11-20
I5816,P1414,W104,B54,1060,25,28,2026-01-20,2026-04-13
I5817,P1428,W103,B19,-10,148,13,2025-08-10,2025-12-01
I5818,P1353,W100,B42,-10,88,45,2026-01-23,2025-08-21
I5819,P1110,W103,B86,2633,46,7,2026-02-04,2025-12-09
I5820,P1126,W103,B75,-10,137,1,2025-08-13,2025-05-02
I5821,P1179,W106,B49,-10,152,17,2026-03-26,2025-12-16
I5822,P1413,W106,B20,3529,187,6,2026-03-09,2025-09-01
I5823,P1049,W108,B75,-10,85,6,2025-09-13,2026-03-28
I5824,P1356,W100,B15,3204,162,24,2025-06-28,2026-04-04
I5825,P1488,W103,B90,1040,19,15,2026-01-30,2025-09-24
I5826,P1247,W107,B34,-10,60,12,2025-12-09,2025-04-25
I5827,P1113,W107,B17,3349,99,29,2025-05-10,2025-12-08
I5828,P1357,W108,B61,-10,32,36,2025-12-29,2025-05-13
I5829,P1107,W102,B32,-10,67,18,2025-08-31,2025-07-03
I5830,P1127,W102,B43,-10,10,37,2025-10-21,2025-09-25
I5831,P1140,W106,B81,-10,139,6,2025-12-22,2025-07-16
I5832,P1101,W108,B67,314,159,50,2025-12-19,2026-01-13
I5833,P1104,W105,B67,-10,177,22,2025-07-03,2025-06-08
I5834,P1110,W104,B31,-10,183,29,2025-09-11,2025-05-27
I5835,P1191,W105,B31,3969,99,7,2025-05-10,2025-11-19
I5836,P1054,W103,B78,-10,127,41,2026-04-03,2025-10-30
I5837,P1133,W103,B34,686,53,3,2025-08-07,2025-11-30
I5838,P1319,W105,B18,2332,156,15,2026-02-21,2025-05-16
I5839,P1321,W106,B63,-10,36,35,2025-08-11,2025-10-19
I5840,P1230,W100,B23,-10,190,16,2025-10-19,2025-07-23
I5841,P1387,W105,B73,4,187,31,2025-12-27,2025-09-02
I5842,P1051,W101,B8,-10,120,36,2025-09-21,2025-09-26
I5843,P1426,W105,B67,-10,112,15,2025-04-16,2025-12-15
I5844,P1050,W109,B52,1551,84,11,2025-08-08,2026-04-10
I5845,P1343,W101,B37,2517,94,29,2025-07-06,2026-03-19
I5846,P1014,W106,B19,-10,191,33,2025-12-22,2025-12-08
I5847,P1456,W107,B32,3401,144,47,2026-04-08,2025-08-20
I5848,P1319,W105,B98,-10,180,50,2025-12-20,2025-05-24
I5849,P1133,W102,B51,-10,108,35,2025-12-16,2025-09-22
I5850,P1386,W102,B87,-10,143,31,2025-11-01,2025-06-16
I5851,P1293,W100,B15,863,101,5,2026-03-09,2025-05-19
I5852,P1066,W101,B55,3599,88,4,2026-01-13,2026-01-25
I5853,P1327,W108,B90,308,112,24,2025-10-05,2025-06-07
I5854,P1151,W100,B15,1288,140,4,2026-02-23,2026-02-23
I5855,P1077,W105,B36,-10,159,4,2025-07-30,2026-01-31
I5856,P1082,W105,B42,4984,88,50,2025-10-08,2026-01-17
I5857,P1292,W103,B43,4372,145,45,2026-01-27,2025-07-24
I5858,P1110,W104,B36,-10,136,36,2025-06-16,2025-06-22
I5859,P1168,W106,B66,2490,106,8,2025-09-29,2025-06-14
I5860,P1361,W108,B49,-10,77,31,2026-03-06,2025-08-01
I5861,P1186,W102,B95,4427,85,41,2025-07-13,2025-09-09
I5862,P1271,W106,B61,1120,43,50,2025-12-31,2025-07-01
I5863,P1300,W101,B49,3276,140,12,2025-06-28,2026-02-05
I5864,P1213,W100,B56,-10,108,10,2025-12-10,2025-10-15
I5865,P1050,W102,B84,1087,123,12,2025-10-26,2026-01-25
I5866,P1388,W104,B6,1378,50,14,2026-02-19,2025-09-07
I5867,P1403,W104,B60,2243,152,41,2025-06-16,2025-08-31
I5868,P1298,W107,B61,-10,49,26,2026-04-08,2025-06-22
I5869,P1067,W108,B20,4414,37,44,2025-08-18,2026-03-20
I5870,P1101,W104,B5,-10,105,48,2025-06-04,2025-09-11
I5871,P1490,W100,B6,-10,159,25,2025-09-22,2025-07-29
I5872,P1092,W106,B77,-10,146,43,2025-11-06,2026-01-09
I5873,P1101,W107,B13,4154,135,29,2025-05-24,2025-06-23
I5874,P1059,W101,B2,-10,165,14,2025-04-21,2025-08-22
I5875,P1448,W107,B76,-10,65,47,2025-09-13,2025-12-22
I5876,P1283,W108,B45,-10,196,6,2025-09-02,2025-08-05
I5877,P1199,W108,B25,3606,4,34,2026-02-26,2025-12-08
I5878,P1341,W107,B83,4608,176,49,2026-03-06,2026-03-10
I5879,P1017,W109,B8,-10,99,29,2026-03-19,2025-07-11
I5880,P1098,W103,B45,-10,29,41,2026-03-02,2025-05-10
I5881,P1057,W100,B79,4734,14,29,2025-12-27,2026-03-08
I5882,P1177,W107,B9,-10,133,27,2025-09-15,2025-09-03
I5883,P1280,W104,B74,716,147,22,2025-09-23,2025-05-01
I5884,P1074,W106,B61,4912,64,29,2025-11-16,2026-01-05
I5885,P1322,W109,B65,-10,51,48,2025-07-21,2026-03-15
I5886,P1122,W107,B74,68,150,11,2026-02-18,2025-09-10
I5887,P1193,W100,B46,-10,186,45,2026-04-13,2026-01-16
I5888,P1370,W107,B15,-10,27,42,2025-06-03,2026-03-18
I5889,P1158,W102,B82,1546,50,6,2026-03-04,2026-02-27
I5890,P1236,W100,B24,-10,139,28,2026-02-26,2026-01-12
I5891,P1328,W106,B58,-10,153,18,2025-11-12,2025-05-09
I5892,P1421,W100,B92,4572,97,27,2025-07-08,2025-12-19
I5893,P1304,W107,B3,-10,77,43,2026-01-11,2025-05-09
I5894,P1059,W104,B98,-10,59,7,2025-12-12,2025-07-21
I5895,P1487,W108,B81,-10,55,32,2025-08-15,2025-06-20
I5896,P1028,W108,B100,2586,144,3,2025-08-09,2026-01-22
I5897,P1042,W101,B81,4049,170,6,2025-08-29,2026-02-12
I5898,P1350,W107,B84,4795,166,37,2025-11-24,2025-11-01
I5899,P1317,W103,B24,4574,100,41,2025-05-04,2025-11-05
I5900,P1153,W104,B3,-10,159,6,2026-04-08,2025-12-20
I5901,P1007,W101,B9,-10,37,14,2025-05-08,2025-07-24
I5902,P1106,W104,B52,2874,55,4,2025-12-24,2025-07-18
I5903,P1193,W108,B57,-10,152,29,2025-08-08,2025-08-23
I5904,P1118,W100,B24,3417,109,22,2025-05-23,2025-10-12
I5905,P1085,W106,B3,-10,16,1,2025-12-19,2025-07-11
I5906,P1108,W106,B57,-10,31,13,2025-05-08,2026-03-30
I5907,P1058,W102,B57,-10,112,18,2025-10-08,2025-11-30
I5908,P1150,W108,B26,-10,172,31,2025-09-04,2025-07-04
I5909,P1231,W106,B32,-10,48,35,2025-10-07,2025-08-20
I5910,P1272,W105,B11,-10,128,35,2026-03-28,2025-12-26
I5911,P1480,W108,B38,-10,13,28,2026-01-26,2025-08-27
I5912,P1053,W104,B11,855,170,46,2025-08-22,2026-03-05
I5913,P1052,W108,B65,4118,77,8,2025-08-27,2025-05-22
I5914,P1315,W108,B26,-10,198,40,2025-08-07,2025-07-09
I5915,P1285,W100,B69,-10,57,48,2026-03-01,2025-08-20
I5916,P1376,W101,B89,-10,193,8,2025-10-11,2025-06-29
I5917,P1278,W103,B63,1302,157,26,2025-07-20,2025-07-17
I5918,P1197,W105,B34,2999,144,21,2025-09-09,2026-02-19
I5919,P1001,W109,B98,-10,51,49,2025-10-01,2025-05-05
I5920,P1382,W109,B30,-10,161,26,2025-07-12,2025-04-26
I5921,P1140,W109,B34,1378,48,5,2025-07-27,2025-11-29
I5922,P1296,W100,B92,-10,91,36,2025-07-16,2025-12-14
I5923,P1437,W100,B50,3883,32,0,2025-07-01,2025-11-14
I5924,P1400,W106,B27,-10,175,50,2025-06-11,2025-11-20
I5925,P1403,W108,B58,1517,3,19,2025-12-19,2025-12-19
I5926,P1143,W101,B83,-10,13,45,2025-09-13,2025-06-23
I5927,P1037,W100,B51,4155,183,26,2025-12-09,2025-10-04
I5928,P1018,W104,B14,62,184,50,2025-06-07,2025-06-07
I5929,P1163,W101,B95,4716,9,26,2025-05-27,2025-10-26
I5930,P1372,W106,B1,4001,17,4,2025-08-06,2025-04-22
I5931,P1435,W107,B24,-10,68,27,2025-04-17,2025-05-10
I5932,P1285,W102,B26,-10,76,11,2026-04-08,2026-03-16
I5933,P1271,W104,B21,-10,47,24,2025-07-29,2026-04-13
I5934,P1252,W108,B20,1343,51,21,2025-08-20,2026-02-11
I5935,P1020,W104,B35,4788,76,32,2026-03-11,2025-05-25
I5936,P1050,W104,B5,473,9,9,2025-09-13,2025-05-02
I5937,P1274,W103,B18,-10,28,46,2026-02-23,2025-07-17
I5938,P1095,W102,B40,-10,144,15,2025-10-05,2025-09-04
I5939,P1425,W100,B89,1931,145,43,2025-08-04,2025-10-15
I5940,P1124,W102,B35,3744,144,20,2025-07-05,2025-10-21
I5941,P1075,W109,B80,1887,17,35,2026-03-19,2026-02-05
I5942,P1153,W101,B71,2312,35,22,2025-05-23,2025-12-04
I5943,P1442,W105,B20,3786,80,50,2025-12-25,2025-06-09
I5944,P1047,W102,B5,-10,168,25,2026-02-08,2026-02-03
I5945,P1113,W105,B25,1018,17,47,2025-09-08,2026-01-02
I5946,P1356,W106,B27,-10,131,1,2026-02-02,2025-09-29
I5947,P1025,W100,B9,-10,178,15,2025-05-01,2025-08-18
I5948,P1185,W100,B3,4276,61,26,2026-04-08,2025-07-09
I5949,P1165,W107,B16,-10,84,48,2025-07-07,2026-01-15
I5950,P1389,W107,B40,-10,160,37,2025-12-18,2025-05-25
I5951,P1023,W109,B25,2888,49,44,2025-11-23,2026-02-04
I5952,P1047,W106,B15,495,127,18,2026-01-21,2026-04-16
I5953,P1101,W108,B89,1566,58,48,2026-03-02,2025-10-05
I5954,P1068,W106,B21,926,102,33,2026-03-05,2025-08-25
I5955,P1164,W100,B78,2116,174,2,2026-03-07,2026-03-05
I5956,P1321,W104,B78,4818,181,5,2025-07-03,2025-07-04
I5957,P1312,W106,B45,2004,172,23,2025-05-14,2025-05-19
I5958,P1330,W101,B51,-10,82,41,2025-08-22,2025-12-04
I5959,P1455,W102,B99,3328,83,7,2026-01-21,2026-04-10
I5960,P1383,W102,B2,4735,173,28,2025-10-19,2025-10-11
I5961,P1100,W100,B8,-10,77,14,2026-02-10,2025-12-06
I5962,P1498,W105,B75,-10,20,40,2025-11-21,2025-05-21
I5963,P1189,W103,B34,1705,129,15,2026-01-09,2025-11-14
I5964,P1188,W108,B6,-10,144,46,2025-12-22,2025-12-13
I5965,P1467,W105,B49,-10,3,49,2025-09-19,2025-11-06
I5966,P1235,W104,B79,-10,24,7,2025-08-20,2025-10-23
I5967,P1406,W107,B37,-10,73,37,2025-11-19,2026-02-25
I5968,P1171,W106,B13,-10,59,3,2026-04-13,2025-11-22
I5969,P1157,W104,B78,322,188,7,2025-06-30,2025-08-11
I5970,P1420,W103,B83,-10,35,32,2025-11-17,2025-12-04
I5971,P1261,W102,B64,-10,145,33,2025-11-21,2025-06-21
I5972,P1212,W102,B62,-10,116,29,2025-06-12,2025-05-15
I5973,P1025,W109,B92,-10,193,14,2025-04-23,2025-11-02
I5974,P1040,W102,B89,1534,0,28,2026-03-08,2025-09-05
I5975,P1091,W100,B64,2853,119,5,2025-09-04,2025-06-09
I5976,P1085,W100,B2,956,32,25,2025-08-20,2025-05-13
I5977,P1002,W104,B21,-10,64,35,2025-06-22,2025-06-05
I5978,P1416,W104,B57,3427,155,36,2025-10-01,2025-05-22
I5979,P1479,W108,B69,3610,159,45,2025-04-24,2025-10-06
I5980,P1411,W101,B29,-10,137,30,2026-03-09,2025-11-21
I5981,P1133,W106,B50,4941,80,45,2025-06-02,2026-02-02
I5982,P1140,W105,B8,-10,112,40,2025-10-28,2026-02-23
I5983,P1408,W105,B21,-10,32,6,2026-04-11,2026-04-07
I5984,P1215,W109,B52,3143,146,7,2025-05-03,2025-07-15
I5985,P1192,W102,B11,-10,150,19,2025-11-30,2025-06-06
I5986,P1013,W105,B21,-10,75,30,2025-06-22,2026-02-03
I5987,P1277,W104,B86,-10,121,18,2025-04-17,2025-10-31
I5988,P1145,W107,B98,2006,102,46,2025-06-30,2025-11-11
I5989,P1326,W101,B97,-10,118,47,2026-02-22,2026-04-02
I5990,P1236,W103,B34,711,109,36,2025-12-20,2026-01-02
I5991,P1403,W100,B57,383,156,19,2026-01-17,2025-10-05
I5992,P1137,W100,B5,1857,55,38,2025-04-30,2025-12-22
I5993,P1387,W103,B52,1967,3,41,2026-01-24,2026-03-05
I5994,P1135,W106,B22,2551,104,35,2025-05-01,2025-10-14
